raid_key,map_key,species_key,level,partner_pool_key,shield_policy,capture_policy,shared_capture_key,reward_pool_key,reward_repeatability,claim_key,retry_policy,unlock_key,mechanic_policy,presentation_profile,dedicated_map,custom_ui,status,notes
RAID_KEY_NATIONAL_0645_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_LANDORUS,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0645,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0645_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0645_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_LANDORUS,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0645,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0645_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0646_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_KYUREM,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0646,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0646_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0646_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_KYUREM,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0646,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0646_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0647_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_KELDEO,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0647,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0647_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0647_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_KELDEO,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0647,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0647_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0648_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_MELOETTA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0648,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0648_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0648_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_MELOETTA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0648,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0648_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0649_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_GENESECT,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0649,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0649_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0649_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_GENESECT,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0649,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0649_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0716_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_XERNEAS,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0716,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0716_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0716_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_XERNEAS,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0716,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0716_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0717_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_YVELTAL,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0717,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0717_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0717_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_YVELTAL,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0717,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0717_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0718_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_ZYGARDE,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0718,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0718_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0718_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_ZYGARDE,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0718,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0718_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0719_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_DIANCIE,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0719,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0719_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0719_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_DIANCIE,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0719,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0719_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0720_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_HOOPA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0720,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0720_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0720_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_HOOPA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0720,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0720_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0721_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_VOLCANION,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0721,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0721_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0721_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_VOLCANION,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0721,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0721_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0772_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_TYPE_NULL,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0772,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0772_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0772_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_TYPE_NULL,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0772,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0772_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0773_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_SILVALLY,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0773,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0773_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0773_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_SILVALLY,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0773,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0773_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0785_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_TAPU_KOKO,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0785,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0785_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0785_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_TAPU_KOKO,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0785,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0785_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0786_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_TAPU_LELE,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0786,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0786_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0786_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_TAPU_LELE,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0786,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0786_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0787_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_TAPU_BULU,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0787,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0787_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0787_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_TAPU_BULU,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0787,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0787_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0788_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_TAPU_FINI,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0788,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0788_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0788_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_TAPU_FINI,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0788,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0788_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0789_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_COSMOG,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0789,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0789_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0789_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_COSMOG,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0789,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0789_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0790_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_COSMOEM,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0790,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0790_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0790_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_COSMOEM,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0790,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0790_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0791_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_SOLGALEO,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0791,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0791_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0791_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_SOLGALEO,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0791,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0791_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0792_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_LUNALA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0792,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0792_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0792_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_LUNALA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0792,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0792_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0793_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_NIHILEGO,90,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0793,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0793_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
