move_key,id,vega_id,cfru_symbol,classification,display_name,status,notes
MOVE_KEY_FRENZYPLANT,338,338,MOVE_FRENZYPLANT,VEGA_CFRU_CANONICAL,ハードプラント,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_BULKUP,339,339,MOVE_BULKUP,VEGA_CFRU_CANONICAL,ビルドアップ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_BOUNCE,340,340,MOVE_BOUNCE,VEGA_CFRU_CANONICAL,とびはねる,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_MUDSHOT,341,341,MOVE_MUDSHOT,VEGA_CFRU_CANONICAL,マッドショット,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_POISONTAIL,342,342,MOVE_POISONTAIL,VEGA_CFRU_CANONICAL,ポイズンテール,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_COVET,343,343,MOVE_COVET,VEGA_CFRU_CANONICAL,ほしがる,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_VOLTTACKLE,344,344,MOVE_VOLTTACKLE,VEGA_CFRU_CANONICAL,ボルテッカー,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_MAGICALLEAF,345,345,MOVE_MAGICALLEAF,VEGA_CFRU_CANONICAL,マジカルリーフ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_WATERSPORT,346,346,MOVE_WATERSPORT,VEGA_CFRU_CANONICAL,みずあそび,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_CALMMIND,347,347,MOVE_CALMMIND,VEGA_CFRU_CANONICAL,めいそう,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_LEAFBLADE,348,348,MOVE_LEAFBLADE,VEGA_CFRU_CANONICAL,リーフブレード,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_DRAGONDANCE,349,349,MOVE_DRAGONDANCE,VEGA_CFRU_CANONICAL,りゅうのまい,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_ROCKBLAST,350,350,MOVE_ROCKBLAST,VEGA_CFRU_CANONICAL,ロックブラスト,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_SHOCKWAVE,351,351,MOVE_SHOCKWAVE,VEGA_CFRU_CANONICAL,でんげきは,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_WATERPULSE,352,352,MOVE_WATERPULSE,VEGA_CFRU_CANONICAL,みずのはどう,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_DOOMDESIRE,353,353,MOVE_DOOMDESIRE,VEGA_CFRU_CANONICAL,はめつのねがい,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_PSYCHOBOOST,354,354,MOVE_PSYCHOBOOST,VEGA_CFRU_CANONICAL,サイコブースト,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_VEGA_355,355,355,,VEGA_EXCLUSIVE_V3,グランボールダ,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_356,356,356,,VEGA_EXCLUSIVE_V3,ソウルブレイク,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_357,357,357,,VEGA_EXCLUSIVE_V3,スターダスト,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_358,358,358,,VEGA_EXCLUSIVE_V3,だいちのいかり,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_359,359,359,,VEGA_EXCLUSIVE_V3,のりうつる,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_360,360,360,,VEGA_EXCLUSIVE_V3,ぶちこわす,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_361,361,361,,VEGA_EXCLUSIVE_V3,メタルブラスト,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_HAMMERARM,362,362,MOVE_HAMMERARM,VEGA_CFRU_CANONICAL,アームハンマー,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_CLOSECOMBAT,363,363,MOVE_CLOSECOMBAT,VEGA_CFRU_CANONICAL,インファイト,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_FLAREBLITZ,364,364,MOVE_FLAREBLITZ,VEGA_CFRU_CANONICAL,フレアドライブ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_FORCEPALM,365,365,MOVE_FORCEPALM,VEGA_CFRU_CANONICAL,はっけい,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_AURASPHERE,366,366,MOVE_AURASPHERE,VEGA_CFRU_CANONICAL,はどうだん,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_ROCKPOLISH,367,367,MOVE_ROCKPOLISH,VEGA_CFRU_CANONICAL,ロックカット,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_POISONJAB,368,368,MOVE_POISONJAB,VEGA_CFRU_CANONICAL,どくづき,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_DARKPULSE,369,369,MOVE_DARKPULSE,VEGA_CFRU_CANONICAL,あくのはどう,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_NIGHTSLASH,370,370,MOVE_NIGHTSLASH,VEGA_CFRU_CANONICAL,つじぎり,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_AQUATAIL,371,371,MOVE_AQUATAIL,VEGA_CFRU_CANONICAL,アクアテール,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_SEEDBOMB,372,372,MOVE_SEEDBOMB,VEGA_CFRU_CANONICAL,タネばくだん,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_AIRSLASH,373,373,MOVE_AIRSLASH,VEGA_CFRU_CANONICAL,エアスラッシュ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_XSCISSOR,374,374,MOVE_XSCISSOR,VEGA_CFRU_CANONICAL,シザークロス,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_BUGBUZZ,375,375,MOVE_BUGBUZZ,VEGA_CFRU_CANONICAL,むしのさざめき,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_DRAGONPULSE,376,376,MOVE_DRAGONPULSE,VEGA_CFRU_CANONICAL,りゅうのはどう,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_DRAGONRUSH,377,377,MOVE_DRAGONRUSH,VEGA_CFRU_CANONICAL,ドラゴンダイブ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_POWERGEM,378,378,MOVE_POWERGEM,VEGA_CFRU_CANONICAL,パワージェム,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_DRAINPUNCH,379,379,MOVE_DRAINPUNCH,VEGA_CFRU_CANONICAL,ドレインパンチ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_VACUUMWAVE,380,380,MOVE_VACUUMWAVE,VEGA_CFRU_CANONICAL,しんくうは,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_FOCUSBLAST,381,381,MOVE_FOCUSBLAST,VEGA_CFRU_CANONICAL,きあいだま,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_ENERGYBALL,382,382,MOVE_ENERGYBALL,VEGA_CFRU_CANONICAL,エナジーボール,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_BRAVEBIRD,383,383,MOVE_BRAVEBIRD,VEGA_CFRU_CANONICAL,ブレイブバード,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_EARTHPOWER,384,384,MOVE_EARTHPOWER,VEGA_CFRU_CANONICAL,だいちのちから,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_SWITCHEROO,385,385,MOVE_SWITCHEROO,VEGA_CFRU_CANONICAL,すりかえ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_GIGAIMPACT,386,386,MOVE_GIGAIMPACT,VEGA_CFRU_CANONICAL,ギガインパクト,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_NASTYPLOT,387,387,MOVE_NASTYPLOT,VEGA_CFRU_CANONICAL,わるだくみ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_BULLETPUNCH,388,388,MOVE_BULLETPUNCH,VEGA_CFRU_CANONICAL,バレットパンチ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_AVALANCHE,389,389,MOVE_AVALANCHE,VEGA_CFRU_CANONICAL,ゆきなだれ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_ICESHARD,390,390,MOVE_ICESHARD,VEGA_CFRU_CANONICAL,こおりのつぶて,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_SHADOWCLAW,391,391,MOVE_SHADOWCLAW,VEGA_CFRU_CANONICAL,シャドークロー,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_SHADOWSNEAK,392,392,MOVE_SHADOWSNEAK,VEGA_CFRU_CANONICAL,かげうち,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_MUDBOMB,393,393,MOVE_MUDBOMB,VEGA_CFRU_CANONICAL,どろばくだん,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_PSYCHOCUT,394,394,MOVE_PSYCHOCUT,VEGA_CFRU_CANONICAL,サイコカッター,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_ZENHEADBUTT,395,395,MOVE_ZENHEADBUTT,VEGA_CFRU_CANONICAL,しねんのずつき,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_MIRRORSHOT,396,396,MOVE_MIRRORSHOT,VEGA_CFRU_CANONICAL,ミラーショット,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_FLASHCANNON,397,397,MOVE_FLASHCANNON,VEGA_CFRU_CANONICAL,ラスターカノン,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_ROCKCLIMB,398,398,MOVE_ROCKCLIMB,VEGA_CFRU_CANONICAL,ロッククライム,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_DRACOMETEOR,399,399,MOVE_DRACOMETEOR,VEGA_CFRU_CANONICAL,りゅうせいぐん,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_DISCHARGE,400,400,MOVE_DISCHARGE,VEGA_CFRU_CANONICAL,ほうでん,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_LEAFSTORM,401,401,MOVE_LEAFSTORM,VEGA_CFRU_CANONICAL,リーフストーム,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_POWERWHIP,402,402,MOVE_POWERWHIP,VEGA_CFRU_CANONICAL,パワーウィップ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_ROCKWRECKER,403,403,MOVE_ROCKWRECKER,VEGA_CFRU_CANONICAL,がんせきほう,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_GUNKSHOT,404,404,MOVE_GUNKSHOT,VEGA_CFRU_CANONICAL,ダストシュート,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_IRONHEAD,405,405,MOVE_IRONHEAD,VEGA_CFRU_CANONICAL,アイアンヘッド,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_MAGNETBOMB,406,406,MOVE_MAGNETBOMB,VEGA_CFRU_CANONICAL,マグネットボム,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_STONEEDGE,407,407,MOVE_STONEEDGE,VEGA_CFRU_CANONICAL,ストーンエッジ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_GRASSKNOT,408,408,MOVE_GRASSKNOT,VEGA_CFRU_CANONICAL,くさむすび,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_CHARGEBEAM,409,409,MOVE_CHARGEBEAM,VEGA_CFRU_CANONICAL,チャージビーム,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_WOODHAMMER,410,410,MOVE_WOODHAMMER,VEGA_CFRU_CANONICAL,ウッドハンマー,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_AQUAJET,411,411,MOVE_AQUAJET,VEGA_CFRU_CANONICAL,アクアジェット,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_ATTACKORDER,412,412,MOVE_ATTACKORDER,VEGA_CFRU_CANONICAL,こうげきしれい,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_DEFENDORDER,413,413,MOVE_DEFENDORDER,VEGA_CFRU_CANONICAL,ぼうぎょしれい,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_HEALORDER,414,414,MOVE_HEALORDER,VEGA_CFRU_CANONICAL,かいふくしれい,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_DOUBLEHIT,415,415,MOVE_DOUBLEHIT,VEGA_CFRU_CANONICAL,ダブルアタック,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_ROAROFTIME,416,416,MOVE_ROAROFTIME,VEGA_CFRU_CANONICAL,ときのほうこう,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_SPACIALREND,417,417,MOVE_SPACIALREND,VEGA_CFRU_CANONICAL,あくうせつだん,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_VEGA_418,418,418,,VEGA_EXCLUSIVE_V3,マグマアクセル,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_DARKVOID,419,419,MOVE_DARKVOID,VEGA_CFRU_CANONICAL,ダークホール,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_OMINOUSWIND,420,420,MOVE_OMINOUSWIND,VEGA_CFRU_CANONICAL,あやしいかぜ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_CROSSPOISON,421,421,MOVE_CROSSPOISON,VEGA_CFRU_CANONICAL,クロスポイズン,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_THUNDERFANG,422,422,MOVE_THUNDERFANG,VEGA_CFRU_CANONICAL,かみなりのキバ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_ICEFANG,423,423,MOVE_ICEFANG,VEGA_CFRU_CANONICAL,こおりのキバ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_FIREFANG,424,424,MOVE_FIREFANG,VEGA_CFRU_CANONICAL,ほのおのキバ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_VEGA_425,425,425,,VEGA_EXCLUSIVE_V3,げきとつ,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_426,426,426,,VEGA_EXCLUSIVE_V3,スピンテール,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_427,427,427,,VEGA_EXCLUSIVE_V3,ダブルスピン,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_428,428,428,,VEGA_EXCLUSIVE_V3,おんち,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_429,429,429,,VEGA_EXCLUSIVE_V3,めまわし,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_430,430,430,,VEGA_EXCLUSIVE_V3,おおあくび,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_431,431,431,,VEGA_EXCLUSIVE_V3,いかりのほのお,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_432,432,432,,VEGA_EXCLUSIVE_V3,マグマでかこむ,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_433,433,433,,VEGA_EXCLUSIVE_V3,スプラッシュ,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_434,434,434,,VEGA_EXCLUSIVE_V3,だいこうずい,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_435,435,435,,VEGA_EXCLUSIVE_V3,アクアボルト,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_436,436,436,,VEGA_EXCLUSIVE_V3,ギガスパーク,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_437,437,437,,VEGA_EXCLUSIVE_V3,ピッカリだま,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_438,438,438,,VEGA_EXCLUSIVE_V3,メガショック,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_439,439,439,,VEGA_EXCLUSIVE_V3,マッハボルト,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_440,440,440,,VEGA_EXCLUSIVE_V3,たいでん,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_441,441,441,,VEGA_EXCLUSIVE_V3,おいしげる,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_442,442,442,,VEGA_EXCLUSIVE_V3,リーフガード,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_443,443,443,,VEGA_EXCLUSIVE_V3,ポイズンリーフ,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_444,444,444,,VEGA_EXCLUSIVE_V3,だいせいちょう,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_445,445,445,,VEGA_EXCLUSIVE_V3,げんわくごな,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_446,446,446,,VEGA_EXCLUSIVE_V3,スターフリーズ,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_447,447,447,,VEGA_EXCLUSIVE_V3,つららパンチ,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_448,448,448,,VEGA_EXCLUSIVE_V3,アイスバーン,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_449,449,449,,VEGA_EXCLUSIVE_V3,こおりのキッス,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_450,450,450,,VEGA_EXCLUSIVE_V3,マグナムパンチ,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_451,451,451,,VEGA_EXCLUSIVE_V3,ダブルショット,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_452,452,452,,VEGA_EXCLUSIVE_V3,きけんなどくそ,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_453,453,453,,VEGA_EXCLUSIVE_V3,どくえんまく,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_454,454,454,,VEGA_EXCLUSIVE_V3,もぐる,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_455,455,455,,VEGA_EXCLUSIVE_V3,サンドソニック,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_456,456,456,,VEGA_EXCLUSIVE_V3,すなかぜ,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_457,457,457,,VEGA_EXCLUSIVE_V3,かっくう,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_458,458,458,,VEGA_EXCLUSIVE_V3,ハリケーン,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_459,459,459,,VEGA_EXCLUSIVE_V3,サイコバレット,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_460,460,460,,VEGA_EXCLUSIVE_V3,サイコパンチ,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_461,461,461,,VEGA_EXCLUSIVE_V3,サイコバーン,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_462,462,462,,VEGA_EXCLUSIVE_V3,めざめぬパワー,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_463,463,463,,VEGA_EXCLUSIVE_V3,さいみんはどう,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_464,464,464,,VEGA_EXCLUSIVE_V3,じゅうりょくは,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_465,465,465,,VEGA_EXCLUSIVE_V3,バグノイズ,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_466,466,466,,VEGA_EXCLUSIVE_V3,かくらんひこう,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_467,467,467,,VEGA_EXCLUSIVE_V3,いわころがり,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_468,468,468,,VEGA_EXCLUSIVE_V3,ダイヤブラスト,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_469,469,469,,VEGA_EXCLUSIVE_V3,げんしのいぶき,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_SOUL_BITE,470,470,,VEGA_EXCLUSIVE_V3,ソウルバイト,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_471,471,471,,VEGA_EXCLUSIVE_V3,たたり,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_472,472,472,,VEGA_EXCLUSIVE_V3,ライフダウン,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_473,473,473,,VEGA_EXCLUSIVE_V3,ドラゴンビート,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_474,474,474,,VEGA_EXCLUSIVE_V3,ふくしゅう,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_475,475,475,,VEGA_EXCLUSIVE_V3,ダークリゾルブ,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_476,476,476,,VEGA_EXCLUSIVE_V3,ダークカッター,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_477,477,477,,VEGA_EXCLUSIVE_V3,ダークロアー,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_478,478,478,,VEGA_EXCLUSIVE_V3,ダークハンド,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_479,479,479,,VEGA_EXCLUSIVE_V3,おいつめる,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_480,480,480,,VEGA_EXCLUSIVE_V3,メタルニッパー,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_481,481,481,,VEGA_EXCLUSIVE_V3,ジオインパクト,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_482,482,482,,VEGA_EXCLUSIVE_V3,じりょくせん,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_ROOST,483,483,MOVE_ROOST,VEGA_CFRU_CANONICAL,はねやすめ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_DEFOG,484,484,MOVE_DEFOG,VEGA_CFRU_CANONICAL,きりばらい,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_LAVAPLUME,485,485,MOVE_LAVAPLUME,VEGA_CFRU_CANONICAL,ふんえん,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_VEGA_486,486,486,,VEGA_EXCLUSIVE_V3,しゃくねつほう,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_VEGA_487,487,487,,VEGA_EXCLUSIVE_V3,しゅうげき,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_ACIDSPRAY,488,488,MOVE_ACIDSPRAY,VEGA_CFRU_CANONICAL,アシッドボム,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_ELECTROWEB,489,489,MOVE_ELECTROWEB,VEGA_CFRU_CANONICAL,エレキネット,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_SHELLSMASH,490,490,MOVE_SHELLSMASH,VEGA_CFRU_CANONICAL,からをやぶる,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_GEARGRIND,491,491,MOVE_GEARGRIND,VEGA_CFRU_CANONICAL,ギアソーサー,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_SHIFTGEAR,492,492,MOVE_SHIFTGEAR,VEGA_CFRU_CANONICAL,ギアチェンジ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_LEAFTORNADO,493,493,MOVE_LEAFTORNADO,VEGA_CFRU_CANONICAL,グラスミキサー,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_RAZORSHELL,494,494,MOVE_RAZORSHELL,VEGA_CFRU_CANONICAL,シェルブレード,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_BULLDOZE,495,495,MOVE_BULLDOZE,VEGA_CFRU_CANONICAL,じならし,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_DUALCHOP,496,496,MOVE_DUALCHOP,VEGA_CFRU_CANONICAL,ダブルチョップ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_QUIVERDANCE,497,497,MOVE_QUIVERDANCE,VEGA_CFRU_CANONICAL,ちょうのまい,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_HONECLAWS,498,498,MOVE_HONECLAWS,VEGA_CFRU_CANONICAL,つめとぎ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_ICICLECRASH,499,499,MOVE_ICICLECRASH,VEGA_CFRU_CANONICAL,つららおとし,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_COIL,500,500,MOVE_COIL,VEGA_CFRU_CANONICAL,とぐろをまく,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_DRILLRUN,501,501,MOVE_DRILLRUN,VEGA_CFRU_CANONICAL,ドリルライナー,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_HEARTSTAMP,502,502,MOVE_HEARTSTAMP,VEGA_CFRU_CANONICAL,ハートスタンプ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_STEAMROLLER,503,503,MOVE_STEAMROLLER,VEGA_CFRU_CANONICAL,ハードローラー,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_WORKUP,504,504,MOVE_WORKUP,VEGA_CFRU_CANONICAL,ふるいたてる,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_SLUDGEWAVE,505,505,MOVE_SLUDGEWAVE,VEGA_CFRU_CANONICAL,ヘドロウェーブ,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_STRUGGLEBUG,506,506,MOVE_STRUGGLEBUG,VEGA_CFRU_CANONICAL,むしのていこう,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_INFERNO,507,507,MOVE_INFERNO,VEGA_CFRU_CANONICAL,れんごく,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_WILDCHARGE,508,508,MOVE_WILDCHARGE,VEGA_CFRU_CANONICAL,ワイルドボルト,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_DARK_SNIPE,509,509,,VEGA_EXCLUSIVE_V3,ダークスナイプ,FROZEN,V3独自技をVega固定IDで保持
MOVE_KEY_SCALD,510,510,MOVE_SCALD,VEGA_CFRU_CANONICAL,ねっとう,FROZEN,NFKC完全一致でCFRU identityを対応
MOVE_KEY_VEGA_511,511,511,,VEGA_COMPAT_DUPLICATE,はたく,FROZEN,同名互換IDを別canonicalとして保持
MOVE_KEY_ARMTHRUST,512,,MOVE_ARMTHRUST,CFRU_APPEND,つっぱり,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_LEECHFANG,513,,MOVE_LEECHFANG,CFRU_APPEND,Leech Fang,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_HEADSMASH,514,,MOVE_HEADSMASH,CFRU_APPEND,もろはのずつき,APPENDED,CFRU-JP技をappend-onlyで追加
MOVE_KEY_FLAMECHARGE,515,,MOVE_FLAMECHARGE,CFRU_APPEND,ニトロチャージ,APPENDED,CFRU-JP技をappend-onlyで追加
