evolution_id,from_national_no,from_species_key,from_name,to_national_no,to_species_key,to_name,official_condition,integrated_condition,condition_class,supply_route_keys,rtc_fallback,communication_free,edge_source_status,supply_audit_status,required_exact_rom_tests,notes
255,507,SPECIES_KEY_HERDIER,ハーデリア,508,SPECIES_KEY_STOUTLAND,ムーランド,レベルアップ＋Lv.32以上,レベルアップ＋Lv.32以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0255_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
256,509,SPECIES_KEY_PURRLOIN,チョロネコ,510,SPECIES_KEY_LIEPARD,レパルダス,レベルアップ＋Lv.20以上,レベルアップ＋Lv.20以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0256_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
257,511,SPECIES_KEY_PANSAGE,ヤナップ,512,SPECIES_KEY_SIMISAGE,ヤナッキー,道具使用＋リーフのいしを使う,道具使用＋リーフのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,ITEM,SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0257_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
258,513,SPECIES_KEY_PANSEAR,バオップ,514,SPECIES_KEY_SIMISEAR,バオッキー,道具使用＋ほのおのいしを使う,道具使用＋ほのおのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,ITEM,SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0258_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
259,515,SPECIES_KEY_PANPOUR,ヒヤップ,516,SPECIES_KEY_SIMIPOUR,ヒヤッキー,道具使用＋みずのいしを使う,道具使用＋みずのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,ITEM,SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0259_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
260,517,SPECIES_KEY_MUNNA,ムンナ,518,SPECIES_KEY_MUSHARNA,ムシャーナ,道具使用＋つきのいしを使う,道具使用＋つきのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,ITEM,SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0260_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
261,519,SPECIES_KEY_PIDOVE,マメパト,520,SPECIES_KEY_TRANQUILL,ハトーボー,レベルアップ＋Lv.21以上,レベルアップ＋Lv.21以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0261_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
262,520,SPECIES_KEY_TRANQUILL,ハトーボー,521,SPECIES_KEY_UNFEZANT,ケンホロウ,レベルアップ＋Lv.32以上,レベルアップ＋Lv.32以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0262_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
263,522,SPECIES_KEY_BLITZLE,シママ,523,SPECIES_KEY_ZEBSTRIKA,ゼブライカ,レベルアップ＋Lv.27以上,レベルアップ＋Lv.27以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0263_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
264,524,SPECIES_KEY_ROGGENROLA,ダンゴロ,525,SPECIES_KEY_BOLDORE,ガントル,レベルアップ＋Lv.25以上,レベルアップ＋Lv.25以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0264_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
265,525,SPECIES_KEY_BOLDORE,ガントル,526,SPECIES_KEY_GIGALITH,ギガイアス,通信交換,「つながりのヒモ」を使用。通信交換でも従来通り進化。,TRADE,EVENT_TRADE_EMULATOR_SERVICE,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0265_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
266,527,SPECIES_KEY_WOOBAT,コロモリ,528,SPECIES_KEY_SWOOBAT,ココロモリ,レベルアップ＋なつき度160以上,レベルアップ＋なつき度160以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,FRIENDSHIP,SUPPLY_FRIENDSHIP_SERVICES_EXISTING,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0266_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
267,529,SPECIES_KEY_DRILBUR,モグリュー,530,SPECIES_KEY_EXCADRILL,ドリュウズ,レベルアップ＋Lv.31以上,レベルアップ＋Lv.31以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0267_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
268,532,SPECIES_KEY_TIMBURR,ドッコラー,533,SPECIES_KEY_GURDURR,ドテッコツ,レベルアップ＋Lv.25以上,レベルアップ＋Lv.25以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0268_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
269,533,SPECIES_KEY_GURDURR,ドテッコツ,534,SPECIES_KEY_CONKELDURR,ローブシン,通信交換,「つながりのヒモ」を使用。通信交換でも従来通り進化。,TRADE,EVENT_TRADE_EMULATOR_SERVICE,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0269_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
270,535,SPECIES_KEY_TYMPOLE,オタマロ,536,SPECIES_KEY_PALPITOAD,ガマガル,レベルアップ＋Lv.25以上,レベルアップ＋Lv.25以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0270_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
271,536,SPECIES_KEY_PALPITOAD,ガマガル,537,SPECIES_KEY_SEISMITOAD,ガマゲロゲ,レベルアップ＋Lv.36以上,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0271_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
272,540,SPECIES_KEY_SEWADDLE,クルミル,541,SPECIES_KEY_SWADLOON,クルマユ,レベルアップ＋Lv.20以上,レベルアップ＋Lv.20以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0272_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
273,541,SPECIES_KEY_SWADLOON,クルマユ,542,SPECIES_KEY_LEAVANNY,ハハコモリ,レベルアップ＋なつき度220以上,レベルアップ＋なつき度220以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,FRIENDSHIP,SUPPLY_FRIENDSHIP_SERVICES_EXISTING,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0273_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
274,543,SPECIES_KEY_VENIPEDE,フシデ,544,SPECIES_KEY_WHIRLIPEDE,ホイーガ,レベルアップ＋Lv.22以上,レベルアップ＋Lv.22以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0274_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
275,544,SPECIES_KEY_WHIRLIPEDE,ホイーガ,545,SPECIES_KEY_SCOLIPEDE,ペンドラー,レベルアップ＋Lv.30以上,レベルアップ＋Lv.30以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0275_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
276,546,SPECIES_KEY_COTTONEE,モンメン,547,SPECIES_KEY_WHIMSICOTT,エルフーン,道具使用＋たいようのいしを使う,道具使用＋たいようのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,ITEM,SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0276_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
277,548,SPECIES_KEY_PETILIL,チュリネ,549,SPECIES_KEY_LILLIGANT,ドレディア,道具使用＋たいようのいしを使う,道具使用＋たいようのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,ITEM,SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0277_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
278,551,SPECIES_KEY_SANDILE,メグロコ,552,SPECIES_KEY_KROKOROK,ワルビル,レベルアップ＋Lv.29以上,レベルアップ＋Lv.29以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0278_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
279,552,SPECIES_KEY_KROKOROK,ワルビル,553,SPECIES_KEY_KROOKODILE,ワルビアル,レベルアップ＋Lv.40以上,レベルアップ＋Lv.40以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0279_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
280,554,SPECIES_KEY_DARUMAKA,ダルマッカ,555,SPECIES_KEY_DARMANITAN,ヒヒダルマ,レベルアップ＋Lv.35以上,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0280_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
281,557,SPECIES_KEY_DWEBBLE,イシズマイ,558,SPECIES_KEY_CRUSTLE,イワパレス,レベルアップ＋Lv.34以上,レベルアップ＋Lv.34以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0281_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
282,559,SPECIES_KEY_SCRAGGY,ズルッグ,560,SPECIES_KEY_SCRAFTY,ズルズキン,レベルアップ＋Lv.39以上,レベルアップ＋Lv.39以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0282_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
283,562,SPECIES_KEY_YAMASK,デスマス,563,SPECIES_KEY_COFAGRIGUS,デスカーン,レベルアップ＋Lv.34以上,レベルアップ＋Lv.34以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0283_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
284,564,SPECIES_KEY_TIRTOUGA,プロトーガ,565,SPECIES_KEY_CARRACOSTA,アバゴーラ,レベルアップ＋Lv.37以上,レベルアップ＋Lv.37以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0284_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
285,566,SPECIES_KEY_ARCHEN,アーケン,567,SPECIES_KEY_ARCHEOPS,アーケオス,レベルアップ＋Lv.37以上,レベルアップ＋Lv.37以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0285_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
286,568,SPECIES_KEY_TRUBBISH,ヤブクロン,569,SPECIES_KEY_GARBODOR,ダストダス,レベルアップ＋Lv.36以上,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0286_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
287,570,SPECIES_KEY_ZORUA,ゾロア,571,SPECIES_KEY_ZOROARK,ゾロアーク,レベルアップ＋Lv.30以上,レベルアップ＋Lv.30以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0287_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
288,572,SPECIES_KEY_MINCCINO,チラーミィ,573,SPECIES_KEY_CINCCINO,チラチーノ,道具使用＋ひかりのいしを使う,道具使用＋ひかりのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,ITEM,SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0288_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
289,574,SPECIES_KEY_GOTHITA,ゴチム,575,SPECIES_KEY_GOTHORITA,ゴチミル,レベルアップ＋Lv.32以上,レベルアップ＋Lv.32以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0289_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
290,575,SPECIES_KEY_GOTHORITA,ゴチミル,576,SPECIES_KEY_GOTHITELLE,ゴチルゼル,レベルアップ＋Lv.41以上,レベルアップ＋Lv.41以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0290_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
291,577,SPECIES_KEY_SOLOSIS,ユニラン,578,SPECIES_KEY_DUOSION,ダブラン,レベルアップ＋Lv.32以上,レベルアップ＋Lv.32以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0291_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
292,578,SPECIES_KEY_DUOSION,ダブラン,579,SPECIES_KEY_REUNICLUS,ランクルス,レベルアップ＋Lv.41以上,レベルアップ＋Lv.41以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0292_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
293,580,SPECIES_KEY_DUCKLETT,コアルヒー,581,SPECIES_KEY_SWANNA,スワンナ,レベルアップ＋Lv.35以上,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0293_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
294,582,SPECIES_KEY_VANILLITE,バニプッチ,583,SPECIES_KEY_VANILLISH,バニリッチ,レベルアップ＋Lv.35以上,レベルアップ＋Lv.35以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0294_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
295,583,SPECIES_KEY_VANILLISH,バニリッチ,584,SPECIES_KEY_VANILLUXE,バイバニラ,レベルアップ＋Lv.47以上,レベルアップ＋Lv.47以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0295_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
296,585,SPECIES_KEY_DEERLING,シキジカ,586,SPECIES_KEY_SAWSBUCK,メブキジカ,レベルアップ＋Lv.34以上,レベルアップ＋Lv.34以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0296_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
297,588,SPECIES_KEY_KARRABLAST,カブルモ,589,SPECIES_KEY_ESCAVALIER,シュバルゴ,通信交換＋チョボマキと交換,指定交換は残すが、図鑑完成用にハクジ研究所の「交換シミュレータ」でも進化可能。,TRADE,EVENT_TRADE_EMULATOR_SERVICE,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0297_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
298,590,SPECIES_KEY_FOONGUS,タマゲタケ,591,SPECIES_KEY_AMOONGUSS,モロバレル,レベルアップ＋Lv.39以上,レベルアップ＋Lv.39以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0298_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
299,592,SPECIES_KEY_FRILLISH,プルリル,593,SPECIES_KEY_JELLICENT,ブルンゲル,レベルアップ＋Lv.40以上,レベルアップ＋Lv.40以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0299_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
300,595,SPECIES_KEY_JOLTIK,バチュル,596,SPECIES_KEY_GALVANTULA,デンチュラ,レベルアップ＋Lv.36以上,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0300_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
301,597,SPECIES_KEY_FERROSEED,テッシード,598,SPECIES_KEY_FERROTHORN,ナットレイ,レベルアップ＋Lv.40以上,レベルアップ＋Lv.40以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0301_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
302,599,SPECIES_KEY_KLINK,ギアル,600,SPECIES_KEY_KLANG,ギギアル,レベルアップ＋Lv.38以上,レベルアップ＋Lv.38以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0302_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
