route_key,prerequisite_kind,prerequisite_key,edge_status,evidence
ROUTE_0690_BIBAREL,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0691_KRICKETOT,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T036:ずつき／朝昼オーバーレイ:Lv38-48
ROUTE_0691_KRICKETOT,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0692_KRICKETUNE,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 691; evolution root 0x09F79290
ROUTE_0692_KRICKETUNE,SPECIES,SPECIES_KEY_KRICKETOT,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 691; evolution root 0x09F79290
ROUTE_0692_KRICKETUNE,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0693_SHINX,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T029:草むらオーバーレイ:Lv30-40
ROUTE_0693_SHINX,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0694_LUXIO,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 693; evolution root 0x09F79290
ROUTE_0694_LUXIO,SPECIES,SPECIES_KEY_SHINX,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 693; evolution root 0x09F79290
ROUTE_0694_LUXIO,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0695_LUXRAY,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 694; evolution root 0x09F79290
ROUTE_0695_LUXRAY,SPECIES,SPECIES_KEY_LUXIO,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 694; evolution root 0x09F79290
ROUTE_0695_LUXRAY,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0696_BUDEW,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T504:DexNav隠し枠／低確率タマゴ:Lv9-13
ROUTE_0696_BUDEW,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0697_ROSERADE,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 618; evolution root 0x09F79290
ROUTE_0697_ROSERADE,SPECIES,SPECIES_KEY_ROSELIA,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 618; evolution root 0x09F79290
ROUTE_0697_ROSERADE,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0698_CRANIDOS,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:96/2:K44:FISHING:Lv68-68
ROUTE_0698_CRANIDOS,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0699_RAMPARDOS,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 698; evolution root 0x09F79290
ROUTE_0699_RAMPARDOS,SPECIES,SPECIES_KEY_CRANIDOS,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 698; evolution root 0x09F79290
ROUTE_0699_RAMPARDOS,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0700_SHIELDON,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,ROM_WILD:96/8:K45:FISHING:Lv68-68
ROUTE_0700_SHIELDON,RUNTIME,WILD_TABLE,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0701_BASTIODON,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 700; evolution root 0x09F79290
ROUTE_0701_BASTIODON,SPECIES,SPECIES_KEY_SHIELDON,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 700; evolution root 0x09F79290
ROUTE_0701_BASTIODON,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0702_BURMY,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T517:草むらオーバーレイ:Lv38-45
ROUTE_0702_BURMY,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0703_WORMADAM,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 702; evolution root 0x09F79290
ROUTE_0703_WORMADAM,SPECIES,SPECIES_KEY_BURMY,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 702; evolution root 0x09F79290
ROUTE_0703_WORMADAM,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0704_MOTHIM,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 702; evolution root 0x09F79290
ROUTE_0704_MOTHIM,SPECIES,SPECIES_KEY_BURMY,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 702; evolution root 0x09F79290
ROUTE_0704_MOTHIM,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0705_COMBEE,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T502:ずつき／朝昼オーバーレイ:Lv3-6
ROUTE_0705_COMBEE,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0706_VESPIQUEN,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 705; evolution root 0x09F79290
ROUTE_0706_VESPIQUEN,SPECIES,SPECIES_KEY_COMBEE,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 705; evolution root 0x09F79290
ROUTE_0706_VESPIQUEN,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0707_CHERUBI,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T036:ずつき／朝昼オーバーレイ:Lv38-48
ROUTE_0707_CHERUBI,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0708_CHERRIM,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 707; evolution root 0x09F79290
ROUTE_0708_CHERRIM,SPECIES,SPECIES_KEY_CHERUBI,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 707; evolution root 0x09F79290
ROUTE_0708_CHERRIM,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0709_SHELLOS,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T027:水上オーバーレイ:Lv20-30
ROUTE_0709_SHELLOS,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0710_GASTRODON,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 709; evolution root 0x09F79290
ROUTE_0710_GASTRODON,SPECIES,SPECIES_KEY_SHELLOS,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 709; evolution root 0x09F79290
ROUTE_0710_GASTRODON,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0711_AMBIPOM,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 524; evolution root 0x09F79290
ROUTE_0711_AMBIPOM,SPECIES,SPECIES_KEY_AIPOM,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 524; evolution root 0x09F79290
ROUTE_0711_AMBIPOM,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0712_DRIFLOON,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T515:夜間オーバーレイ:Lv33-40
ROUTE_0712_DRIFLOON,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0713_DRIFBLIM,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 712; evolution root 0x09F79290
ROUTE_0713_DRIFBLIM,SPECIES,SPECIES_KEY_DRIFLOON,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 712; evolution root 0x09F79290
ROUTE_0713_DRIFBLIM,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0714_BUNEARY,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T506:大量発生:Lv12-17
ROUTE_0714_BUNEARY,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0715_LOPUNNY,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 714; evolution root 0x09F79290
ROUTE_0715_LOPUNNY,SPECIES,SPECIES_KEY_BUNEARY,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 714; evolution root 0x09F79290
ROUTE_0715_LOPUNNY,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0716_MISMAGIUS,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 533; evolution root 0x09F79290
ROUTE_0716_MISMAGIUS,SPECIES,SPECIES_KEY_MISDREAVUS,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 533; evolution root 0x09F79290
ROUTE_0716_MISMAGIUS,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0717_GLAMEOW,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T503:草むらオーバーレイ:Lv5-9
ROUTE_0717_GLAMEOW,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0718_PURUGLY,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 717; evolution root 0x09F79290
ROUTE_0718_PURUGLY,SPECIES,SPECIES_KEY_GLAMEOW,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 717; evolution root 0x09F79290
ROUTE_0718_PURUGLY,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0719_CHINGLING,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T034:DexNav隠し枠／低確率タマゴ+屋内異常遭遇／DexNav:Lv42-55
ROUTE_0719_CHINGLING,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0720_STUNKY,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T035:夜間オーバーレイ:Lv44-57
ROUTE_0720_STUNKY,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0721_SKUNTANK,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 720; evolution root 0x09F79290
ROUTE_0721_SKUNTANK,SPECIES,SPECIES_KEY_STUNKY,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 720; evolution root 0x09F79290
ROUTE_0721_SKUNTANK,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0722_BRONZOR,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T034:DexNav隠し枠／低確率タマゴ+屋内異常遭遇／DexNav:Lv42-55
ROUTE_0722_BRONZOR,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0723_BRONZONG,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 722; evolution root 0x09F79290
ROUTE_0723_BRONZONG,SPECIES,SPECIES_KEY_BRONZOR,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 722; evolution root 0x09F79290
ROUTE_0723_BRONZONG,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0724_BONSLY,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T028:DexNav隠し枠／低確率タマゴ:Lv30-40
ROUTE_0724_BONSLY,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0725_MIME_JR,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T513:DexNav隠し枠／低確率タマゴ:Lv28-35
ROUTE_0725_MIME_JR,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0726_SPIRITOMB,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T033:夜間オーバーレイ:Lv43-55
ROUTE_0726_SPIRITOMB,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0727_MUNCHLAX,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T506:DexNav隠し枠／低確率タマゴ:Lv12-17
ROUTE_0727_MUNCHLAX,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0728_HIPPOPOTAS,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T031:いわくだき／DexNav:Lv36-46
ROUTE_0728_HIPPOPOTAS,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0729_HIPPOWDON,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 728; evolution root 0x09F79290
ROUTE_0729_HIPPOWDON,SPECIES,SPECIES_KEY_HIPPOPOTAS,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 728; evolution root 0x09F79290
ROUTE_0729_HIPPOWDON,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0730_CROAGUNK,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T518:草むらオーバーレイ:Lv40-47
ROUTE_0730_CROAGUNK,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0731_TOXICROAK,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 730; evolution root 0x09F79290
ROUTE_0731_TOXICROAK,SPECIES,SPECIES_KEY_CROAGUNK,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 730; evolution root 0x09F79290
ROUTE_0731_TOXICROAK,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0732_FINNEON,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T512:釣りオーバーレイ:Lv27-33
ROUTE_0732_FINNEON,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0733_LUMINEON,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 732; evolution root 0x09F79290
ROUTE_0733_LUMINEON,SPECIES,SPECIES_KEY_FINNEON,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 732; evolution root 0x09F79290
ROUTE_0733_LUMINEON,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0734_MANTYKE,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T508:DexNav隠し枠／低確率タマゴ:Lv19-25
ROUTE_0734_MANTYKE,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0735_TANGROWTH,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 475; evolution root 0x09F79290
ROUTE_0735_TANGROWTH,SPECIES,SPECIES_KEY_TANGELA,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 475; evolution root 0x09F79290
ROUTE_0735_TANGROWTH,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0736_YANMEGA,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 527; evolution root 0x09F79290
ROUTE_0736_YANMEGA,SPECIES,SPECIES_KEY_YANMA,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 527; evolution root 0x09F79290
ROUTE_0736_YANMEGA,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0737_LEAFEON,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 483; evolution root 0x09F79290
ROUTE_0737_LEAFEON,SPECIES,SPECIES_KEY_EEVEE,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 483; evolution root 0x09F79290
ROUTE_0737_LEAFEON,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0738_GLACEON,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 483; evolution root 0x09F79290
ROUTE_0738_GLACEON,SPECIES,SPECIES_KEY_EEVEE,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 483; evolution root 0x09F79290
ROUTE_0738_GLACEON,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0739_GLISCOR,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 535; evolution root 0x09F79290
ROUTE_0739_GLISCOR,SPECIES,SPECIES_KEY_GLIGAR,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 535; evolution root 0x09F79290
ROUTE_0739_GLISCOR,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0740_PROBOPASS,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 588; evolution root 0x09F79290
ROUTE_0740_PROBOPASS,SPECIES,SPECIES_KEY_NOSEPASS,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 588; evolution root 0x09F79290
ROUTE_0740_PROBOPASS,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0741_FROSLASS,UNLOCK,UNLOCK_EVOLUTION_GLOBAL,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 606; evolution root 0x09F79290
ROUTE_0741_FROSLASS,SPECIES,SPECIES_KEY_SNORUNT,ACTIVE,analysis/CURRENT_ACQUISITION_COVERAGE_1231.csv; predecessor canonical id 606; evolution root 0x09F79290
ROUTE_0741_FROSLASS,RUNTIME,EVOLUTION,ACTIVE,ROM_EVOLUTION_EDGE_VERIFIED_TRIGGER_SUPPLY_AUDIT_REQUIRED
ROUTE_0742_ROTOM,UNLOCK,UNLOCK_EXISTING_MAP_PROGRESSION,ACTIVE,TOHOKU_ECOLOGY:T035:夜間オーバーレイ:Lv44-57
ROUTE_0742_ROTOM,RUNTIME,ECOLOGY_OVERLAY,ACTIVE,ROM_REACHABLE_VERIFIED
ROUTE_0743_UXIE,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_0743_UXIE,HOST,HOST_LAKE_RIFT,ACTIVE,READY_TO_SERIALIZE
ROUTE_0743_UXIE,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_0744_MESPRIT,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_0744_MESPRIT,HOST,HOST_LAKE_RIFT,ACTIVE,READY_TO_SERIALIZE
ROUTE_0744_MESPRIT,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_0745_AZELF,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_0745_AZELF,HOST,HOST_LAKE_RIFT,ACTIVE,READY_TO_SERIALIZE
ROUTE_0745_AZELF,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_0746_REGIGIGAS,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_0746_REGIGIGAS,HOST,HOST_ANCIENT_GIANTS,ACTIVE,READY_TO_SERIALIZE
ROUTE_0746_REGIGIGAS,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_0747_GIRATINA,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_0747_GIRATINA,HOST,HOST_LAKE_RIFT,ACTIVE,READY_TO_SERIALIZE
ROUTE_0747_GIRATINA,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_0748_CRESSELIA,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_0748_CRESSELIA,HOST,HOST_LAKE_RIFT,ACTIVE,READY_TO_SERIALIZE
ROUTE_0748_CRESSELIA,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_0749_SHAYMIN,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_0749_SHAYMIN,HOST,HOST_LAKE_RIFT,ACTIVE,READY_TO_SERIALIZE
ROUTE_0749_SHAYMIN,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_0750_ARCEUS,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_0750_ARCEUS,HOST,HOST_LAKE_RIFT,ACTIVE,READY_TO_SERIALIZE
ROUTE_0750_ARCEUS,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_0751_VICTINI,UNLOCK,UNLOCK_HALL_OF_FAME,ACTIVE,special master + exact Kanto host JSON + data-driven event runtime
ROUTE_0751_VICTINI,HOST,HOST_LAKE_RIFT,ACTIVE,READY_TO_SERIALIZE
ROUTE_0751_VICTINI,RUNTIME,FIXED_CAPTURE,ACTIVE,READY_TO_INTEGRATE
ROUTE_0752_SNIVY,UNLOCK,UNLOCK_KANTO_EARLY_ACCESS,ACTIVE,analysis/STARTER_LAB_EVENT_STATUS_24.csv + exact Oak lab host JSON
ROUTE_0752_SNIVY,HOST,HOST_STARTER_LAB,ACTIVE,READY_TO_SERIALIZE
