collection_key,species_key,canonical_id,display_name,target_status,primary_route_key,fallback_route_key,region,logical_location_key,physical_map_key,group_id,map_id,host_kind,host_key,host_local_id_or_bg_index,x,y,elevation,method,method_detail,prerequisite_species_key,unlock_key,level_or_egg,repeatability,missable_policy,defeat_policy,party_full_policy,box_full_policy,rtc_fallback,shared_capture_key,runtime_status,physical_status,evidence,implementation_priority,notes
COLLECTION_NATIONAL_0658,SPECIES_KEY_GRENINJA,947,ゲッコウガ,REQUIRED_BASE,ROUTE_0947_GRENINJA,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_FROGADIER,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0716,SPECIES_KEY_XERNEAS,1005,ゼルネアス,REQUIRED_BASE,ROUTE_1005_XERNEAS,,KANTO,K26,KANTO_DUNGEON_VIRIDIAN_FOREST,97,0,OBJECT_REUSE,HOST_KALOS_BALANCE,1,29,58,3,FIXED_CAPTURE,生命・破壊・秩序,,UNLOCK_RESEARCH_RANK_4,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0716,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0717,SPECIES_KEY_YVELTAL,1006,イベルタル,REQUIRED_BASE,ROUTE_1006_YVELTAL,,KANTO,K26,KANTO_DUNGEON_VIRIDIAN_FOREST,97,0,OBJECT_REUSE,HOST_KALOS_BALANCE,1,29,58,3,FIXED_CAPTURE,生命・破壊・秩序,,UNLOCK_RESEARCH_RANK_4,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0717,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0718,SPECIES_KEY_ZYGARDE,1007,ジガルデ,REQUIRED_BASE,ROUTE_1007_ZYGARDE,,KANTO,K26,KANTO_DUNGEON_VIRIDIAN_FOREST,97,0,OBJECT_REUSE,HOST_KALOS_BALANCE,1,29,58,3,FIXED_CAPTURE,生命・破壊・秩序,,UNLOCK_RESEARCH_RANK_4,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0718,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0719,SPECIES_KEY_DIANCIE,1008,ディアンシー,REQUIRED_BASE,ROUTE_1008_DIANCIE,,KANTO,K26,KANTO_DUNGEON_VIRIDIAN_FOREST,97,0,OBJECT_REUSE,HOST_KALOS_BALANCE,1,29,58,3,FIXED_CAPTURE,生命・破壊・秩序,,UNLOCK_RESEARCH_RANK_4,Lv.80,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0719,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0720,SPECIES_KEY_HOOPA,1009,フーパ,REQUIRED_BASE,ROUTE_1009_HOOPA,,KANTO,K26,KANTO_DUNGEON_VIRIDIAN_FOREST,97,0,OBJECT_REUSE,HOST_KALOS_BALANCE,1,29,58,3,FIXED_CAPTURE,生命・破壊・秩序,,UNLOCK_RESEARCH_RANK_4,Lv.80,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0720,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0721,SPECIES_KEY_VOLCANION,1011,ボルケニオン,REQUIRED_BASE,ROUTE_1011_VOLCANION,,KANTO,K26,KANTO_DUNGEON_VIRIDIAN_FOREST,97,0,OBJECT_REUSE,HOST_KALOS_BALANCE,1,29,58,3,FIXED_CAPTURE,生命・破壊・秩序,,UNLOCK_RESEARCH_RANK_4,Lv.80,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0721,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0722,SPECIES_KEY_ROWLET,1120,モクロー,REQUIRED_BASE,ROUTE_1120_ROWLET,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_STARTER_LAB,1,3,11,3,RESEARCH_EGG,世代別研究タマゴ選択,,UNLOCK_KANTO_EARLY_ACCESS,EGG,ONCE_PER_SPECIES; cancel/reset/full retryable,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_SHARED_EGG_QUEUE,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_STARTER_NATIONAL_0722,READY_TO_INTEGRATE,READY_TO_SERIALIZE,analysis/STARTER_LAB_EVENT_STATUS_24.csv + exact Oak lab host JSON,P0,未接続11系統はprimary。既存到達13種は登録済み限定backup。
COLLECTION_NATIONAL_0723,SPECIES_KEY_DARTRIX,1121,フクスロー,REQUIRED_BASE,ROUTE_1121_DARTRIX,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.17以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_ROWLET,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.17以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0724,SPECIES_KEY_DECIDUEYE,1122,ジュナイパー,REQUIRED_BASE,ROUTE_1122_DECIDUEYE,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.34以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_DARTRIX,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.34以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0725,SPECIES_KEY_LITTEN,1123,ニャビー,REQUIRED_BASE,ROUTE_1123_LITTEN,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_STARTER_LAB,1,3,11,3,RESEARCH_EGG,世代別研究タマゴ選択,,UNLOCK_KANTO_EARLY_ACCESS,EGG,ONCE_PER_SPECIES; cancel/reset/full retryable,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_SHARED_EGG_QUEUE,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_STARTER_NATIONAL_0725,READY_TO_INTEGRATE,READY_TO_SERIALIZE,analysis/STARTER_LAB_EVENT_STATUS_24.csv + exact Oak lab host JSON,P0,未接続11系統はprimary。既存到達13種は登録済み限定backup。
COLLECTION_NATIONAL_0726,SPECIES_KEY_TORRACAT,1124,ニャヒート,REQUIRED_BASE,ROUTE_1124_TORRACAT,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.17以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_LITTEN,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.17以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0727,SPECIES_KEY_INCINEROAR,1125,ガオガエン,REQUIRED_BASE,ROUTE_1125_INCINEROAR,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.34以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_TORRACAT,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.34以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0728,SPECIES_KEY_POPPLIO,1126,アシマリ,REQUIRED_BASE,ROUTE_1126_POPPLIO,,KANTO,K47,KANTO_INDOOR_PALLET_TOWN_PROFESSOR_OAKS_LAB,98,3,OBJECT_REUSE,HOST_STARTER_LAB,1,3,11,3,RESEARCH_EGG,世代別研究タマゴ選択,,UNLOCK_KANTO_EARLY_ACCESS,EGG,ONCE_PER_SPECIES; cancel/reset/full retryable,NON_MISSABLE,NOT_APPLICABLE,PC_THEN_SHARED_EGG_QUEUE,NO_CONSUME_NO_LEDGER_WRITE,NOT_REQUIRED,CLAIM_STARTER_NATIONAL_0728,READY_TO_INTEGRATE,READY_TO_SERIALIZE,analysis/STARTER_LAB_EVENT_STATUS_24.csv + exact Oak lab host JSON,P0,未接続11系統はprimary。既存到達13種は登録済み限定backup。
COLLECTION_NATIONAL_0729,SPECIES_KEY_BRIONNE,1127,オシャマリ,REQUIRED_BASE,ROUTE_1127_BRIONNE,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.17以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_POPPLIO,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.17以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0730,SPECIES_KEY_PRIMARINA,1128,アシレーヌ,REQUIRED_BASE,ROUTE_1128_PRIMARINA,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION,レベルアップ＋Lv.34以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,SPECIES_KEY_BRIONNE,UNLOCK_EVOLUTION_GLOBAL,レベルアップ＋Lv.34以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE_IF_SOURCE_ROUTE_COMPLETE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,condition-specific fallback catalog,,READY_TO_INTEGRATE_AFTER_SOURCE_EVENT,GLOBAL_RUNTIME,official evolution master + source species acquisition route,P0,主に未接続御三家の2・3段階目。
COLLECTION_NATIONAL_0772,SPECIES_KEY_TYPE_NULL,1170,タイプ:ヌル,REQUIRED_BASE,ROUTE_1170_TYPE_NULL,,KANTO,K38,KANTO_DUNGEON_SEAFOAM_ISLANDS_B4_F,97,87,OBJECT_REUSE,HOST_ALOLA_LIGHT,1,8,18,1,GIFT,四島と星雲の子,,UNLOCK_HALL_OF_FAME,GIFT,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0772,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0773,SPECIES_KEY_SILVALLY,1171,シルヴァディ,REQUIRED_BASE,ROUTE_1171_SILVALLY,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION_SUPPORT,人工生命保護,SPECIES_KEY_TYPE_NULL,UNLOCK_EVOLUTION_GLOBAL,official condition + in-ROM fallback,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,radar fixed time or event token where applicable,SHARED_CAPTURE_KEY_NATIONAL_0773,READY_TO_INTEGRATE,GLOBAL_RUNTIME,special master + explicit evolution/gift chain design,P0,SPECIES_KEY_TYPE_NULLから進化。元個体の供給eventを先に実装。
COLLECTION_NATIONAL_0785,SPECIES_KEY_TAPU_KOKO,1183,カプ・コケコ,REQUIRED_BASE,ROUTE_1183_TAPU_KOKO,,KANTO,K38,KANTO_DUNGEON_SEAFOAM_ISLANDS_B4_F,97,87,OBJECT_REUSE,HOST_ALOLA_LIGHT,1,8,18,1,FIXED_CAPTURE,四島と星雲の子,,UNLOCK_HALL_OF_FAME,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0785,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0786,SPECIES_KEY_TAPU_LELE,1184,カプ・テテフ,REQUIRED_BASE,ROUTE_1184_TAPU_LELE,,KANTO,K38,KANTO_DUNGEON_SEAFOAM_ISLANDS_B4_F,97,87,OBJECT_REUSE,HOST_ALOLA_LIGHT,1,8,18,1,FIXED_CAPTURE,四島と星雲の子,,UNLOCK_HALL_OF_FAME,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0786,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0787,SPECIES_KEY_TAPU_BULU,1185,カプ・ブルル,REQUIRED_BASE,ROUTE_1185_TAPU_BULU,,KANTO,K38,KANTO_DUNGEON_SEAFOAM_ISLANDS_B4_F,97,87,OBJECT_REUSE,HOST_ALOLA_LIGHT,1,8,18,1,FIXED_CAPTURE,四島と星雲の子,,UNLOCK_HALL_OF_FAME,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0787,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0788,SPECIES_KEY_TAPU_FINI,1186,カプ・レヒレ,REQUIRED_BASE,ROUTE_1186_TAPU_FINI,,KANTO,K38,KANTO_DUNGEON_SEAFOAM_ISLANDS_B4_F,97,87,OBJECT_REUSE,HOST_ALOLA_LIGHT,1,8,18,1,FIXED_CAPTURE,四島と星雲の子,,UNLOCK_HALL_OF_FAME,Lv.75,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0788,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0789,SPECIES_KEY_COSMOG,1187,コスモッグ,REQUIRED_BASE,ROUTE_1187_COSMOG,,KANTO,K38,KANTO_DUNGEON_SEAFOAM_ISLANDS_B4_F,97,87,OBJECT_REUSE,HOST_ALOLA_LIGHT,1,8,18,1,GIFT,四島と星雲の子,,UNLOCK_HALL_OF_FAME,GIFT,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0789,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0790,SPECIES_KEY_COSMOEM,1188,コスモウム,REQUIRED_BASE,ROUTE_1188_COSMOEM,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION_SUPPORT,星雲の子,SPECIES_KEY_COSMOG,UNLOCK_EVOLUTION_GLOBAL,official condition + in-ROM fallback,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,radar fixed time or event token where applicable,SHARED_CAPTURE_KEY_NATIONAL_0790,READY_TO_INTEGRATE,GLOBAL_RUNTIME,special master + explicit evolution/gift chain design,P0,SPECIES_KEY_COSMOGから進化。元個体の供給eventを先に実装。
COLLECTION_NATIONAL_0791,SPECIES_KEY_SOLGALEO,1189,ソルガレオ,REQUIRED_BASE,ROUTE_1189_SOLGALEO,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION_SUPPORT,星雲の子,SPECIES_KEY_COSMOEM,UNLOCK_EVOLUTION_GLOBAL,official condition + in-ROM fallback,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,radar fixed time or event token where applicable,SHARED_CAPTURE_KEY_NATIONAL_0791,READY_TO_INTEGRATE,GLOBAL_RUNTIME,special master + explicit evolution/gift chain design,P0,SPECIES_KEY_COSMOEMから進化。元個体の供給eventを先に実装。
COLLECTION_NATIONAL_0792,SPECIES_KEY_LUNALA,1190,ルナアーラ,REQUIRED_BASE,ROUTE_1190_LUNALA,,GLOBAL,GLOBAL_EVOLUTION,,,,EVOLUTION_ENGINE,,,,,,EVOLUTION_SUPPORT,星雲の子,SPECIES_KEY_COSMOEM,UNLOCK_EVOLUTION_GLOBAL,official condition + in-ROM fallback,REPEATABLE_WHILE_SOURCE_AVAILABLE,NON_MISSABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,radar fixed time or event token where applicable,SHARED_CAPTURE_KEY_NATIONAL_0792,READY_TO_INTEGRATE,GLOBAL_RUNTIME,special master + explicit evolution/gift chain design,P0,SPECIES_KEY_COSMOEMから進化。元個体の供給eventを先に実装。
COLLECTION_NATIONAL_0793,SPECIES_KEY_NIHILEGO,1191,ウツロイド,REQUIRED_BASE,ROUTE_1191_NIHILEGO,,KANTO,K41,KANTO_DUNGEON_SILPH_CO_7_F,97,53,OBJECT_REUSE,HOST_ULTRA_BREACH,1,2,6,3,FIXED_CAPTURE,ウルトラホール調査,,UNLOCK_BEAST_BALL,Lv.90,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0793,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0794,SPECIES_KEY_BUZZWOLE,1192,マッシブーン,REQUIRED_BASE,ROUTE_1192_BUZZWOLE,,KANTO,K41,KANTO_DUNGEON_SILPH_CO_7_F,97,53,OBJECT_REUSE,HOST_ULTRA_BREACH,1,2,6,3,FIXED_CAPTURE,ウルトラホール調査,,UNLOCK_BEAST_BALL,Lv.90,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0794,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0795,SPECIES_KEY_PHEROMOSA,1193,フェローチェ,REQUIRED_BASE,ROUTE_1193_PHEROMOSA,,KANTO,K41,KANTO_DUNGEON_SILPH_CO_7_F,97,53,OBJECT_REUSE,HOST_ULTRA_BREACH,1,2,6,3,FIXED_CAPTURE,ウルトラホール調査,,UNLOCK_BEAST_BALL,Lv.90,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0795,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0796,SPECIES_KEY_XURKITREE,1194,デンジュモク,REQUIRED_BASE,ROUTE_1194_XURKITREE,,KANTO,K41,KANTO_DUNGEON_SILPH_CO_7_F,97,53,OBJECT_REUSE,HOST_ULTRA_BREACH,1,2,6,3,FIXED_CAPTURE,ウルトラホール調査,,UNLOCK_BEAST_BALL,Lv.90,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0796,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
COLLECTION_NATIONAL_0797,SPECIES_KEY_CELESTEELA,1195,テッカグヤ,REQUIRED_BASE,ROUTE_1195_CELESTEELA,,KANTO,K41,KANTO_DUNGEON_SILPH_CO_7_F,97,53,OBJECT_REUSE,HOST_ULTRA_BREACH,1,2,6,3,FIXED_CAPTURE,ウルトラホール調査,,UNLOCK_BEAST_BALL,Lv.90,ONE_CAPTURE; defeat/escape/cancel/reset retryable,NON_MISSABLE,ROLLBACK_PENDING; reappear after map reload,capture goes through normal box; gift uses party then PC,capture battle not started / gift not consumed when storage unavailable,せいたいレーダーの朝昼／夜固定を使用,SHARED_CAPTURE_KEY_NATIONAL_0797,READY_TO_INTEGRATE,READY_TO_SERIALIZE,special master + exact Kanto host JSON + data-driven event runtime,P0,一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
