event_key,event_arc,target_species_keys,region,logical_location_key,physical_map_key,group_id,map_id,host_event_kind,host_key,host_local_id_or_bg_index,host_script_before,host_script_after,x,y,elevation,graphics_id,movement_type,object_count_before,object_count_after,unlock_key,condition_expression,trigger,flow_state_keys,dialogue_key,battle_or_gift,capture_level,reward_key,flag_key,var_key,shared_capture_key,retry_policy,party_full_policy,box_full_policy,rtc_policy,ui_profile,required_runtime,generator_owner,serializer_output,runtime_status,physical_constraints,acceptance_tests,notes
EVENT_SPECIAL_NATIONAL_0144,ARC_LEGACY_GUARDIANS,SPECIES_KEY_ARTICUNO,KANTO,K38,KANTO_DUNGEON_SEAFOAM_ISLANDS_B4_F,97,87,OBJECT_REUSE,HOST_ICONIC_ARTICUNO,3,KANTO_DUNGEON_SEAFOAM_ISLANDS_B4_F_OBJECT_03_STUB,ACQ_HOST_SCRIPT_HOST_ICONIC_ARTICUNO,9,2,4,OBJ_EVENT_GFX_ARTICUNO,MOVEMENT_TYPE_FACE_DOWN,4,4,UNLOCK_SPECIAL_ARCHIVE,UNLOCK_SPECIAL_ARCHIVE AND (既存条件),TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_SPECIAL_NATIONAL_0144,CAPTURE,70,REWARD_SPECIAL_NATIONAL_0144,LEDGER_BIT_EVENT_SPECIAL_NATIONAL_0144,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_NATIONAL_0144,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_CAPTURE,scripts/build_acquisition_content.py,generated/map_scripts/HOST_ICONIC_ARTICUNO.inc + generated/acquisition_event_defs.c,SCRIPT_PRESENT_ENTRY_UNVERIFIED_WITH_READY_KANTO_RESCUE,READY_TO_SERIALIZE; object delta=0; before=4; after=4,TEST_EVENT_SPECIAL_NATIONAL_0144_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,ベガ遺産の守護者: 既存の固定シンボル・進化・配布条件を変更しない。再戦救済だけ追加。 既存条件文=既存条件
EVENT_FOSSIL_RESTORE_NATIONAL_0564,ARC_FOSSIL_RESEARCH,SPECIES_KEY_TIRTOUGA,KANTO,K45,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM,98,76,OBJECT_REUSE,HOST_FOSSIL_LAB,1,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FOSSIL_LAB,11,8,3,OBJ_EVENT_GFX_BOY,MOVEMENT_TYPE_FACE_UP,2,2,UNLOCK_FOSSIL_SERVICE,bag has ITEM_KEY_ACQ_FOSSIL_NATIONAL_0564,TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_FOSSIL_RESTORE_NATIONAL_0564,FOSSIL,,REWARD_EVENT_FOSSIL_RESTORE_NATIONAL_0564,LEDGER_BIT_EVENT_FOSSIL_RESTORE_NATIONAL_0564,VAR_KEY_ACQUISITION_SELECTION,CLAIM_FOSSIL_NATIONAL_0564,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_FOSSIL,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FOSSIL_LAB.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=2; after=2,TEST_EVENT_FOSSIL_RESTORE_NATIONAL_0564_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,ARC_FOSSIL_RESEARCH: 化石はちえのどうくつ／いわくだき／採掘依頼で反復入手。ガラル化石は2部品合成。
EVENT_FOSSIL_RESTORE_NATIONAL_0566,ARC_FOSSIL_RESEARCH,SPECIES_KEY_ARCHEN,KANTO,K45,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM,98,76,OBJECT_REUSE,HOST_FOSSIL_LAB,1,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FOSSIL_LAB,11,8,3,OBJ_EVENT_GFX_BOY,MOVEMENT_TYPE_FACE_UP,2,2,UNLOCK_FOSSIL_SERVICE,bag has ITEM_KEY_ACQ_FOSSIL_NATIONAL_0566,TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_FOSSIL_RESTORE_NATIONAL_0566,FOSSIL,,REWARD_EVENT_FOSSIL_RESTORE_NATIONAL_0566,LEDGER_BIT_EVENT_FOSSIL_RESTORE_NATIONAL_0566,VAR_KEY_ACQUISITION_SELECTION,CLAIM_FOSSIL_NATIONAL_0566,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_FOSSIL,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FOSSIL_LAB.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=2; after=2,TEST_EVENT_FOSSIL_RESTORE_NATIONAL_0566_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,ARC_FOSSIL_RESEARCH: 化石はちえのどうくつ／いわくだき／採掘依頼で反復入手。ガラル化石は2部品合成。
EVENT_FOSSIL_RESTORE_NATIONAL_0696,ARC_FOSSIL_RESEARCH,SPECIES_KEY_TYRUNT,KANTO,K45,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM,98,76,OBJECT_REUSE,HOST_FOSSIL_LAB,1,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FOSSIL_LAB,11,8,3,OBJ_EVENT_GFX_BOY,MOVEMENT_TYPE_FACE_UP,2,2,UNLOCK_FOSSIL_SERVICE,bag has ITEM_KEY_ACQ_FOSSIL_NATIONAL_0696,TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_FOSSIL_RESTORE_NATIONAL_0696,FOSSIL,,REWARD_EVENT_FOSSIL_RESTORE_NATIONAL_0696,LEDGER_BIT_EVENT_FOSSIL_RESTORE_NATIONAL_0696,VAR_KEY_ACQUISITION_SELECTION,CLAIM_FOSSIL_NATIONAL_0696,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_FOSSIL,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FOSSIL_LAB.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=2; after=2,TEST_EVENT_FOSSIL_RESTORE_NATIONAL_0696_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,ARC_FOSSIL_RESEARCH: 化石はちえのどうくつ／いわくだき／採掘依頼で反復入手。ガラル化石は2部品合成。
EVENT_FOSSIL_RESTORE_NATIONAL_0698,ARC_FOSSIL_RESEARCH,SPECIES_KEY_AMAURA,KANTO,K45,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM,98,76,OBJECT_REUSE,HOST_FOSSIL_LAB,1,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FOSSIL_LAB,11,8,3,OBJ_EVENT_GFX_BOY,MOVEMENT_TYPE_FACE_UP,2,2,UNLOCK_FOSSIL_SERVICE,bag has ITEM_KEY_ACQ_FOSSIL_NATIONAL_0698,TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_FOSSIL_RESTORE_NATIONAL_0698,FOSSIL,,REWARD_EVENT_FOSSIL_RESTORE_NATIONAL_0698,LEDGER_BIT_EVENT_FOSSIL_RESTORE_NATIONAL_0698,VAR_KEY_ACQUISITION_SELECTION,CLAIM_FOSSIL_NATIONAL_0698,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_FOSSIL,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FOSSIL_LAB.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=2; after=2,TEST_EVENT_FOSSIL_RESTORE_NATIONAL_0698_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,ARC_FOSSIL_RESEARCH: 化石はちえのどうくつ／いわくだき／採掘依頼で反復入手。ガラル化石は2部品合成。
EVENT_FOSSIL_RESTORE_NATIONAL_0880,ARC_FOSSIL_RESEARCH,SPECIES_KEY_DRACOZOLT,KANTO,K45,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM,98,76,OBJECT_REUSE,HOST_FOSSIL_LAB,1,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FOSSIL_LAB,11,8,3,OBJ_EVENT_GFX_BOY,MOVEMENT_TYPE_FACE_UP,2,2,UNLOCK_FOSSIL_SERVICE,bag has ITEM_KEY_ACQ_FOSSIL_NATIONAL_0880,TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_FOSSIL_RESTORE_NATIONAL_0880,FOSSIL,,REWARD_EVENT_FOSSIL_RESTORE_NATIONAL_0880,LEDGER_BIT_EVENT_FOSSIL_RESTORE_NATIONAL_0880,VAR_KEY_ACQUISITION_SELECTION,CLAIM_FOSSIL_NATIONAL_0880,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_FOSSIL,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FOSSIL_LAB.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=2; after=2,TEST_EVENT_FOSSIL_RESTORE_NATIONAL_0880_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,ARC_FOSSIL_RESEARCH: 化石はちえのどうくつ／いわくだき／採掘依頼で反復入手。ガラル化石は2部品合成。
EVENT_FOSSIL_RESTORE_NATIONAL_0881,ARC_FOSSIL_RESEARCH,SPECIES_KEY_ARCTOZOLT,KANTO,K45,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM,98,76,OBJECT_REUSE,HOST_FOSSIL_LAB,1,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FOSSIL_LAB,11,8,3,OBJ_EVENT_GFX_BOY,MOVEMENT_TYPE_FACE_UP,2,2,UNLOCK_FOSSIL_SERVICE,bag has ITEM_KEY_ACQ_FOSSIL_NATIONAL_0881,TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_FOSSIL_RESTORE_NATIONAL_0881,FOSSIL,,REWARD_EVENT_FOSSIL_RESTORE_NATIONAL_0881,LEDGER_BIT_EVENT_FOSSIL_RESTORE_NATIONAL_0881,VAR_KEY_ACQUISITION_SELECTION,CLAIM_FOSSIL_NATIONAL_0881,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_FOSSIL,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FOSSIL_LAB.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=2; after=2,TEST_EVENT_FOSSIL_RESTORE_NATIONAL_0881_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,ARC_FOSSIL_RESEARCH: 化石はちえのどうくつ／いわくだき／採掘依頼で反復入手。ガラル化石は2部品合成。
EVENT_FOSSIL_RESTORE_NATIONAL_0882,ARC_FOSSIL_RESEARCH,SPECIES_KEY_DRACOVISH,KANTO,K45,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM,98,76,OBJECT_REUSE,HOST_FOSSIL_LAB,1,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FOSSIL_LAB,11,8,3,OBJ_EVENT_GFX_BOY,MOVEMENT_TYPE_FACE_UP,2,2,UNLOCK_FOSSIL_SERVICE,bag has ITEM_KEY_ACQ_FOSSIL_NATIONAL_0882,TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_FOSSIL_RESTORE_NATIONAL_0882,FOSSIL,,REWARD_EVENT_FOSSIL_RESTORE_NATIONAL_0882,LEDGER_BIT_EVENT_FOSSIL_RESTORE_NATIONAL_0882,VAR_KEY_ACQUISITION_SELECTION,CLAIM_FOSSIL_NATIONAL_0882,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_FOSSIL,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FOSSIL_LAB.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=2; after=2,TEST_EVENT_FOSSIL_RESTORE_NATIONAL_0882_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,ARC_FOSSIL_RESEARCH: 化石はちえのどうくつ／いわくだき／採掘依頼で反復入手。ガラル化石は2部品合成。
EVENT_FOSSIL_RESTORE_NATIONAL_0883,ARC_FOSSIL_RESEARCH,SPECIES_KEY_ARCTOVISH,KANTO,K45,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM,98,76,OBJECT_REUSE,HOST_FOSSIL_LAB,1,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FOSSIL_LAB,11,8,3,OBJ_EVENT_GFX_BOY,MOVEMENT_TYPE_FACE_UP,2,2,UNLOCK_FOSSIL_SERVICE,bag has ITEM_KEY_ACQ_FOSSIL_NATIONAL_0883,TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_FOSSIL_RESTORE_NATIONAL_0883,FOSSIL,,REWARD_EVENT_FOSSIL_RESTORE_NATIONAL_0883,LEDGER_BIT_EVENT_FOSSIL_RESTORE_NATIONAL_0883,VAR_KEY_ACQUISITION_SELECTION,CLAIM_FOSSIL_NATIONAL_0883,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_FOSSIL,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FOSSIL_LAB.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=2; after=2,TEST_EVENT_FOSSIL_RESTORE_NATIONAL_0883_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,ARC_FOSSIL_RESEARCH: 化石はちえのどうくつ／いわくだき／採掘依頼で反復入手。ガラル化石は2部品合成。
EVENT_FOSSIL_RESTORE_VEGA_0121,ARC_FOSSIL_RESEARCH,SPECIES_KEY_VEGA_121,KANTO,K45,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM,98,76,OBJECT_REUSE,HOST_FOSSIL_LAB,1,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FOSSIL_LAB,11,8,3,OBJ_EVENT_GFX_BOY,MOVEMENT_TYPE_FACE_UP,2,2,UNLOCK_FOSSIL_SERVICE,bag has ITEM_KEY_ACQ_VEGA_FOSSIL_0121,TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_FOSSIL_RESTORE_VEGA_0121,FOSSIL,,REWARD_EVENT_FOSSIL_RESTORE_VEGA_0121,LEDGER_BIT_EVENT_FOSSIL_RESTORE_VEGA_0121,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_VEGA_0121,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_FOSSIL,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FOSSIL_LAB.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE_KANTO_FALLBACK,READY_TO_SERIALIZE; object delta=0; before=2; after=2,TEST_EVENT_FOSSIL_RESTORE_VEGA_0121_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,ARC_FOSSIL_RESEARCH: キバのカセキ。既存シオリム復元を保持し、Kanto fallbackを共有ledgerで重複防止。
EVENT_FOSSIL_RESTORE_VEGA_0388,ARC_FOSSIL_RESEARCH,SPECIES_KEY_VEGA_388,KANTO,K45,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM,98,76,OBJECT_REUSE,HOST_FOSSIL_LAB,1,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FOSSIL_LAB,11,8,3,OBJ_EVENT_GFX_BOY,MOVEMENT_TYPE_FACE_UP,2,2,UNLOCK_FOSSIL_SERVICE,bag has ITEM_KEY_ACQ_VEGA_FOSSIL_0388,TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_FOSSIL_RESTORE_VEGA_0388,FOSSIL,,REWARD_EVENT_FOSSIL_RESTORE_VEGA_0388,LEDGER_BIT_EVENT_FOSSIL_RESTORE_VEGA_0388,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_VEGA_0388,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_FOSSIL,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FOSSIL_LAB.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE_KANTO_FALLBACK,READY_TO_SERIALIZE; object delta=0; before=2; after=2,TEST_EVENT_FOSSIL_RESTORE_VEGA_0388_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,ARC_FOSSIL_RESEARCH: つばさのカセキ。既存シオリム復元を保持し、Kanto fallbackを共有ledgerで重複防止。
EVENT_FOSSIL_RESTORE_VEGA_0390,ARC_FOSSIL_RESEARCH,SPECIES_KEY_VEGA_390,KANTO,K45,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM,98,76,OBJECT_REUSE,HOST_FOSSIL_LAB,1,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FOSSIL_LAB,11,8,3,OBJ_EVENT_GFX_BOY,MOVEMENT_TYPE_FACE_UP,2,2,UNLOCK_FOSSIL_SERVICE,bag has ITEM_KEY_ACQ_VEGA_FOSSIL_0390,TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_FOSSIL_RESTORE_VEGA_0390,FOSSIL,,REWARD_EVENT_FOSSIL_RESTORE_VEGA_0390,LEDGER_BIT_EVENT_FOSSIL_RESTORE_VEGA_0390,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_VEGA_0390,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_FOSSIL,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FOSSIL_LAB.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE_KANTO_FALLBACK,READY_TO_SERIALIZE; object delta=0; before=2; after=2,TEST_EVENT_FOSSIL_RESTORE_VEGA_0390_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,ARC_FOSSIL_RESEARCH: くらやみのカセキ。既存シオリム復元を保持し、Kanto fallbackを共有ledgerで重複防止。
EVENT_VEGA_ARCHIVE_0122,ARC_VEGA_LEGACY_ARCHIVE,SPECIES_KEY_VEGA_122,KANTO,K45,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM,98,76,OBJECT_REUSE,HOST_FOSSIL_LAB,1,KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FOSSIL_LAB,11,8,3,OBJ_EVENT_GFX_BOY,MOVEMENT_TYPE_FACE_UP,2,2,UNLOCK_EVOLUTION_GLOBAL,legacy entry unavailable OR caught dex not set,TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_VEGA_ARCHIVE_0122,EVOLUTION_SUPPORT,,REWARD_EVENT_VEGA_ARCHIVE_0122,LEDGER_BIT_EVENT_VEGA_ARCHIVE_0122,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_VEGA_0122,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_EVOLUTION_SUPPORT,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FOSSIL_LAB.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE_KANTO_FALLBACK,READY_TO_SERIALIZE; object delta=0; before=2; after=2,TEST_EVENT_VEGA_ARCHIVE_0122_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,ARC_VEGA_LEGACY_ARCHIVE: スミロドンからLv.40で進化
EVENT_VEGA_ARCHIVE_0142,ARC_VEGA_LEGACY_ARCHIVE,SPECIES_KEY_VEGA_142,KANTO,K42,KANTO_INDOOR_INDIGO_PLATEAU_POKEMON_CENTER_1_F,98,80,OBJECT_REUSE,HOST_LEGACY_ARCHIVE,3,KANTO_INDOOR_INDIGO_PLATEAU_POKEMON_CENTER_1_F_OBJECT_03_STUB,ACQ_HOST_SCRIPT_HOST_LEGACY_ARCHIVE,7,14,3,OBJ_EVENT_GFX_GYM_GUY,MOVEMENT_TYPE_FACE_RIGHT,8,8,UNLOCK_SPECIAL_ARCHIVE,legacy entry unavailable OR caught dex not set,TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_VEGA_ARCHIVE_0142,CAPTURE,,REWARD_EVENT_VEGA_ARCHIVE_0142,LEDGER_BIT_EVENT_VEGA_ARCHIVE_0142,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_VEGA_0142,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_CAPTURE,scripts/build_acquisition_content.py,generated/map_scripts/HOST_LEGACY_ARCHIVE.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE_KANTO_FALLBACK,READY_TO_SERIALIZE; object delta=0; before=8; after=8,TEST_EVENT_VEGA_ARCHIVE_0142_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,ARC_VEGA_LEGACY_ARCHIVE: ネメア後、海底トンネル1Fの固定個体
