reward_key,encounter_key,reward_kind,item_or_currency_key,amount,unlock_expression,repeatability,claim_state_key,atomicity_policy,script_key,status,notes
REWARD_KANTO_BOSS_GYM_01,ENC_KANTO_BOSS_GYM_01,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_KANTO_BOSS_GYM_01,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,progress::PewterCity_Gym,EXISTING_ROM_VERIFIED,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0556,ENC_TOHOKU_REF_0556,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0556,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0556,READY_TO_SERIALIZE,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0557,ENC_TOHOKU_REF_0557,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0557,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0557,READY_TO_SERIALIZE,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0558,ENC_TOHOKU_REF_0558,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0558,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0558,READY_TO_SERIALIZE,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0559,ENC_TOHOKU_REF_0559,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0559,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0559,READY_TO_SERIALIZE,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0560,ENC_TOHOKU_REF_0560,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0560,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0560,READY_TO_SERIALIZE,No new item is granted by party serializer; existing story reward owner remains authoritative. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0561,ENC_TOHOKU_REF_0561,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0561,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0561,READY_TO_SERIALIZE,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0562,ENC_TOHOKU_REF_0562,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0562,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0562,READY_TO_SERIALIZE,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0563,ENC_TOHOKU_REF_0563,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0563,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0563,READY_TO_SERIALIZE,No new item is granted by party serializer; existing story reward owner remains authoritative. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0564,ENC_TOHOKU_REF_0564,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0564,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0564,READY_TO_SERIALIZE,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0565,ENC_TOHOKU_REF_0565,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0565,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0565,READY_TO_SERIALIZE,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0566,ENC_TOHOKU_REF_0566,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0566,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0567,ENC_TOHOKU_REF_0567,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0567,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0567,READY_TO_SERIALIZE,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0568,ENC_TOHOKU_REF_0568,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0568,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0569,ENC_TOHOKU_REF_0569,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0569,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0570,ENC_TOHOKU_REF_0570,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0570,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0571,ENC_TOHOKU_REF_0571,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0571,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0572,ENC_TOHOKU_REF_0572,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0572,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0573,ENC_TOHOKU_REF_0573,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0573,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0574,ENC_TOHOKU_REF_0574,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0574,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0575,ENC_TOHOKU_REF_0575,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0575,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0576,ENC_TOHOKU_REF_0576,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0576,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0577,ENC_TOHOKU_REF_0577,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0577,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0578,ENC_TOHOKU_REF_0578,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0578,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0579,ENC_TOHOKU_REF_0579,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0579,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0580,ENC_TOHOKU_REF_0580,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0580,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0581,ENC_TOHOKU_REF_0581,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0581,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0582,ENC_TOHOKU_REF_0582,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0582,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0583,ENC_TOHOKU_REF_0583,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0583,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0584,ENC_TOHOKU_REF_0584,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0584,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0585,ENC_TOHOKU_REF_0585,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0585,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0586,ENC_TOHOKU_REF_0586,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0586,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0587,ENC_TOHOKU_REF_0587,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0587,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0588,ENC_TOHOKU_REF_0588,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0588,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0589,ENC_TOHOKU_REF_0589,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0589,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0590,ENC_TOHOKU_REF_0590,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0590,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0591,ENC_TOHOKU_REF_0591,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0591,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0592,ENC_TOHOKU_REF_0592,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0592,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0592,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0593,ENC_TOHOKU_REF_0593,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0593,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0593,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0594,ENC_TOHOKU_REF_0594,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0594,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0594,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0595,ENC_TOHOKU_REF_0595,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0595,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0595,READY_TO_SERIALIZE,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0596,ENC_TOHOKU_REF_0596,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0596,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0596,READY_TO_SERIALIZE,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0597,ENC_TOHOKU_REF_0597,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0597,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0597,READY_TO_SERIALIZE,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0598,ENC_TOHOKU_REF_0598,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0598,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0598,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0599,ENC_TOHOKU_REF_0599,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0599,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0600,ENC_TOHOKU_REF_0600,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0600,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0601,ENC_TOHOKU_REF_0601,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0601,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0602,ENC_TOHOKU_REF_0602,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0602,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0603,ENC_TOHOKU_REF_0603,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0603,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0604,ENC_TOHOKU_REF_0604,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0604,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0605,ENC_TOHOKU_REF_0605,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0605,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0606,ENC_TOHOKU_REF_0606,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0606,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0607,ENC_TOHOKU_REF_0607,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0607,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0608,ENC_TOHOKU_REF_0608,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0608,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0609,ENC_TOHOKU_REF_0609,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0609,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0610,ENC_TOHOKU_REF_0610,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0610,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0611,ENC_TOHOKU_REF_0611,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0611,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0612,ENC_TOHOKU_REF_0612,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0612,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0612,READY_TO_SERIALIZE,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0613,ENC_TOHOKU_REF_0613,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_TOHOKU_REF_0613,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0613,READY_TO_SERIALIZE,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0614,ENC_TOHOKU_REF_0614,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0614,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0615,ENC_TOHOKU_REF_0615,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0615,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
