encounter_key,task_id,decision,notes
ENC_TOHOKU_REF_0455,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_MIXED; map=VEGA_PHYSICAL_01_054; format=SINGLE; source=4 -> target=5; L38-42; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_GABITE; physical ownership preserved
ENC_TOHOKU_REF_0456,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_RANGER; map=VEGA_PHYSICAL_01_000; format=SINGLE; source=3 -> target=4; L26-30; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_SWELLOW; physical ownership preserved
ENC_TOHOKU_REF_0457,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_MIXED; map=VEGA_PHYSICAL_03_034; format=SINGLE; source=5 -> target=6; L78-82; AI=AI_FULL_SMART; gimmick=MEGA; additions=SPECIES_KEY_DUBWOOL; physical ownership preserved
ENC_TOHOKU_REF_0458,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_MIXED; map=VEGA_PHYSICAL_03_034; format=SINGLE; source=5 -> target=6; L78-82; AI=AI_FULL_SMART; gimmick=MEGA; additions=SPECIES_KEY_MISMAGIUS; physical ownership preserved
ENC_TOHOKU_REF_0459,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=エアームド; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0460,TASK05_LEAGUE_POSTGAME,AUTHOR_TASK05_ENCOUNTER_SPECIFIC_DESIGN,TOHOKU_LEAGUE_APPROACH; TOHOKU_GENERAL_VETERAN; target_size=6; AI=AI_FULL_SMART; primary_gimmick=NONE; fixed authored levels; no player scaling.
ENC_TOHOKU_REF_0461,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0462,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0463,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=エレキブル; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0464,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0465,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_MIXED; map=VEGA_PHYSICAL_01_002; format=SINGLE; source=4 -> target=5; L37-41; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_GABITE; physical ownership preserved
ENC_TOHOKU_REF_0466,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_BIRD; map=VEGA_PHYSICAL_03_041; format=SINGLE; source=4 -> target=6; L88-91; AI=AI_FULL_SMART; gimmick=Z_MOVE; additions=SPECIES_KEY_LILLIGANT|SPECIES_KEY_VEGA_002; physical ownership preserved
ENC_TOHOKU_REF_0467,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_BIRD; map=VEGA_PHYSICAL_03_041; format=SINGLE; source=4 -> target=6; L88-91; AI=AI_FULL_SMART; gimmick=Z_MOVE; additions=SPECIES_KEY_VEGA_008|SPECIES_KEY_LILLIGANT; physical ownership preserved
ENC_TOHOKU_REF_0468,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_MIXED; map=VEGA_PHYSICAL_03_033; format=SINGLE; source=5 -> target=6; L88-91; AI=AI_FULL_SMART; gimmick=Z_MOVE; additions=SPECIES_KEY_SINISTEA; physical ownership preserved
ENC_TOHOKU_REF_0469,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_MIXED; map=VEGA_PHYSICAL_03_033; format=SINGLE; source=5 -> target=6; L88-91; AI=AI_FULL_SMART; gimmick=Z_MOVE; additions=SPECIES_KEY_MISMAGIUS; physical ownership preserved
ENC_TOHOKU_REF_0470,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=フォレトス; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0471,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_DRAGON; map=VEGA_PHYSICAL_01_001; format=SINGLE; source=4 -> target=5; L38-42; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_HAWLUCHA; physical ownership preserved
ENC_TOHOKU_REF_0472,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=6, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=なし; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0473,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0474,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0475,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0476,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_ACE; map=VEGA_PHYSICAL_03_041; format=SINGLE; source=4 -> target=6; L88-91; AI=AI_FULL_SMART; gimmick=Z_MOVE; additions=SPECIES_KEY_HIPPOWDON|SPECIES_KEY_ARCTIBAX; physical ownership preserved
ENC_TOHOKU_REF_0477,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_ACE; map=VEGA_PHYSICAL_03_041; format=SINGLE; source=4 -> target=6; L88-91; AI=AI_FULL_SMART; gimmick=Z_MOVE; additions=SPECIES_KEY_RAICHU|SPECIES_KEY_KINGAMBIT; physical ownership preserved
ENC_TOHOKU_REF_0478,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_DH; map=VEGA_PHYSICAL_01_088; format=SINGLE; source=3 -> target=4; L33-37; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_HOUNDOOM; physical ownership preserved
ENC_TOHOKU_REF_0479,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_DH; map=VEGA_PHYSICAL_01_088; format=SINGLE; source=3 -> target=4; L33-37; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_MAGNETON; physical ownership preserved
ENC_TOHOKU_REF_0480,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_DH; map=VEGA_PHYSICAL_01_089; format=SINGLE; source=3 -> target=4; L33-37; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_VAROOM; physical ownership preserved
ENC_TOHOKU_REF_0481,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_DH; map=VEGA_PHYSICAL_01_089; format=SINGLE; source=3 -> target=4; L33-37; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_REVAVROOM; physical ownership preserved
ENC_TOHOKU_REF_0482,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_DH; map=VEGA_PHYSICAL_01_090; format=SINGLE; source=3 -> target=4; L34-38; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_HAUNTER; physical ownership preserved
ENC_TOHOKU_REF_0483,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_BLACKBELT; map=VEGA_PHYSICAL_01_002; format=SINGLE; source=4 -> target=5; L38-42; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_MIMIKYU; physical ownership preserved
ENC_TOHOKU_REF_0484,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0485,TASK02_TOHOKU_EARLY,READY_ARCHIVE_REMATCH_NON_DESTRUCTIVE,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only; archive_consumer=ARCHIVE_REMATCH_0047
ENC_TOHOKU_REF_0486,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=コータス; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0487,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=ジバコイル; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0488,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=ハンタマ; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0489,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=ポリゴンZ; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0490,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_DH; map=VEGA_PHYSICAL_01_090; format=SINGLE; source=3 -> target=4; L33-37; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_STARMIE; physical ownership preserved
ENC_TOHOKU_REF_0491,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_SCIENTIST; map=VEGA_PHYSICAL_01_043; format=SINGLE; source=4 -> target=5; L43-47; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_FARIGIRAF; physical ownership preserved
ENC_TOHOKU_REF_0492,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=メタゲラス; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0493,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_DH; map=VEGA_PHYSICAL_01_091; format=SINGLE; source=3 -> target=4; L33-37; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_SKARMORY; physical ownership preserved
ENC_TOHOKU_REF_0494,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=パルシェン; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0495,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_HIKER; map=VEGA_PHYSICAL_01_054; format=SINGLE; source=4 -> target=5; L38-42; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_VEGA_055; physical ownership preserved
ENC_TOHOKU_REF_0496,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_DH; map=VEGA_PHYSICAL_01_092; format=SINGLE; source=3 -> target=4; L33-37; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_HOUNDOUR; physical ownership preserved
ENC_TOHOKU_REF_0497,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=バフォット; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0498,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_DH; map=VEGA_PHYSICAL_01_092; format=SINGLE; source=3 -> target=4; L33-37; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_PORYGON2; physical ownership preserved
ENC_TOHOKU_REF_0499,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_RANGER; map=VEGA_PHYSICAL_03_032; format=SINGLE; source=4 -> target=6; L98-100; AI=AI_FULL_SMART; gimmick=TERASTAL; additions=SPECIES_KEY_ELDEGOSS|SPECIES_KEY_VEGA_002; physical ownership preserved
ENC_TOHOKU_REF_0500,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_RANGER; map=VEGA_PHYSICAL_03_032; format=SINGLE; source=4 -> target=6; L98-100; AI=AI_FULL_SMART; gimmick=TERASTAL; additions=SPECIES_KEY_PINECO|SPECIES_KEY_VEGA_002; physical ownership preserved
ENC_TOHOKU_REF_0501,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=ロトム; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0502,TASK03_TOHOKU_MID,INDIVIDUAL_REMATCH_GROWTH_DESIGN,role=TOHOKU_BATTLE_SEARCHER_REMATCH_BLACKBELT; map=VEGA_PHYSICAL_03_028; format=SINGLE; source=5 -> target=6; L41-45; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_VEGA_006; physical ownership preserved
ENC_TOHOKU_REF_0503,TASK03_TOHOKU_MID,INDIVIDUAL_REMATCH_GROWTH_DESIGN,role=TOHOKU_BATTLE_SEARCHER_REMATCH_BLACKBELT; map=VEGA_PHYSICAL_03_028; format=SINGLE; source=5 -> target=6; L41-45; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_HAWLUCHA; physical ownership preserved
ENC_TOHOKU_REF_0504,TASK03_TOHOKU_MID,INDIVIDUAL_REMATCH_GROWTH_DESIGN,role=TOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER; map=VEGA_PHYSICAL_03_032; format=SINGLE; source=4 -> target=5; L33-37; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_SANDSLASH; physical ownership preserved
ENC_TOHOKU_REF_0505,TASK03_TOHOKU_MID,INDIVIDUAL_REMATCH_GROWTH_DESIGN,role=TOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER; map=VEGA_PHYSICAL_03_032; format=SINGLE; source=4 -> target=5; L33-37; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_VEGA_055; physical ownership preserved
ENC_TOHOKU_REF_0506,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_SWIMMER; map=VEGA_PHYSICAL_03_028; format=SINGLE; source=5 -> target=6; L98-100; AI=AI_FULL_SMART; gimmick=TERASTAL; additions=SPECIES_KEY_VOLCARONA; physical ownership preserved
ENC_TOHOKU_REF_0507,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_SWIMMER; map=VEGA_PHYSICAL_03_028; format=SINGLE; source=5 -> target=6; L98-100; AI=AI_FULL_SMART; gimmick=TERASTAL; additions=SPECIES_KEY_GARCHOMP; physical ownership preserved
ENC_TOHOKU_REF_0508,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0509,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_DH; map=VEGA_PHYSICAL_01_005; format=SINGLE; source=4 -> target=5; L39-43; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_VEGA_051; physical ownership preserved
ENC_TOHOKU_REF_0510,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_MIXED; map=VEGA_PHYSICAL_01_054; format=SINGLE; source=4 -> target=5; L38-42; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_LUCARIO; physical ownership preserved
ENC_TOHOKU_REF_0511,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER; map=VEGA_PHYSICAL_03_032; format=SINGLE; source=4 -> target=6; L78-82; AI=AI_FULL_SMART; gimmick=MEGA; additions=SPECIES_KEY_MILTANK|SPECIES_KEY_VEGA_055; physical ownership preserved
ENC_TOHOKU_REF_0512,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER; map=VEGA_PHYSICAL_03_032; format=SINGLE; source=4 -> target=6; L78-82; AI=AI_FULL_SMART; gimmick=MEGA; additions=SPECIES_KEY_INDEEDEE|SPECIES_KEY_VEGA_069; physical ownership preserved
ENC_TOHOKU_REF_0513,TASK03_TOHOKU_MID,INDIVIDUAL_REMATCH_GROWTH_DESIGN,role=TOHOKU_BATTLE_SEARCHER_REMATCH_HEX; map=VEGA_PHYSICAL_03_028; format=SINGLE; source=5 -> target=6; L41-45; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_MISMAGIUS; physical ownership preserved
ENC_TOHOKU_REF_0514,TASK03_TOHOKU_MID,INDIVIDUAL_REMATCH_GROWTH_DESIGN,role=TOHOKU_BATTLE_SEARCHER_REMATCH_HEX; map=VEGA_PHYSICAL_03_028; format=SINGLE; source=5 -> target=6; L41-45; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_BANETTE; physical ownership preserved
ENC_TOHOKU_REF_0515,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=クチート; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0516,TASK03_TOHOKU_MID,INDIVIDUAL_REMATCH_GROWTH_DESIGN,role=TOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER; map=VEGA_PHYSICAL_03_032; format=SINGLE; source=4 -> target=5; L33-37; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_VEGA_069; physical ownership preserved
ENC_TOHOKU_REF_0517,TASK03_TOHOKU_MID,INDIVIDUAL_REMATCH_GROWTH_DESIGN,role=TOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER; map=VEGA_PHYSICAL_03_032; format=SINGLE; source=4 -> target=5; L33-37; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_VEGA_055; physical ownership preserved
ENC_TOHOKU_REF_0518,TASK03_TOHOKU_MID,INDIVIDUAL_DOUBLE_DESIGN,role=TOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER; map=VEGA_PHYSICAL_03_032; format=DOUBLE; source=4 -> target=5; L34-38; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_CRADILY; physical ownership preserved
ENC_TOHOKU_REF_0519,TASK03_TOHOKU_MID,INDIVIDUAL_DOUBLE_DESIGN,role=TOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER; map=VEGA_PHYSICAL_03_032; format=DOUBLE; source=4 -> target=5; L34-38; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_TALONFLAME; physical ownership preserved
ENC_TOHOKU_REF_0520,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=ニートン; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0521,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_HEX; map=VEGA_PHYSICAL_03_029; format=SINGLE; source=5 -> target=6; L78-82; AI=AI_FULL_SMART; gimmick=MEGA; additions=SPECIES_KEY_HAUNTER; physical ownership preserved
ENC_TOHOKU_REF_0522,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_HEX; map=VEGA_PHYSICAL_03_029; format=SINGLE; source=5 -> target=6; L78-82; AI=AI_FULL_SMART; gimmick=MEGA; additions=SPECIES_KEY_HAUNTER; physical ownership preserved
ENC_TOHOKU_REF_0523,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_BLACKBELT; map=VEGA_PHYSICAL_03_031; format=SINGLE; source=5 -> target=6; L78-82; AI=AI_FULL_SMART; gimmick=MEGA; additions=SPECIES_KEY_MIMIKYU; physical ownership preserved
ENC_TOHOKU_REF_0524,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_BLACKBELT; map=VEGA_PHYSICAL_03_031; format=SINGLE; source=5 -> target=6; L78-82; AI=AI_FULL_SMART; gimmick=MEGA; additions=SPECIES_KEY_VEGA_006; physical ownership preserved
ENC_TOHOKU_REF_0525,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_SWIMMER; map=VEGA_PHYSICAL_03_030; format=SINGLE; source=5 -> target=6; L88-91; AI=AI_FULL_SMART; gimmick=Z_MOVE; additions=SPECIES_KEY_VOLCARONA; physical ownership preserved
ENC_TOHOKU_REF_0526,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_SWIMMER; map=VEGA_PHYSICAL_03_030; format=SINGLE; source=5 -> target=6; L88-91; AI=AI_FULL_SMART; gimmick=Z_MOVE; additions=SPECIES_KEY_ZOROARK_H; physical ownership preserved
ENC_TOHOKU_REF_0527,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_DH; map=VEGA_PHYSICAL_01_005; format=SINGLE; source=4 -> target=5; L39-43; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_METANG; physical ownership preserved
ENC_TOHOKU_REF_0528,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=パルシェン; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0529,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=ネクロシア; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0530,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_SWIMMER; map=VEGA_PHYSICAL_03_030; format=SINGLE; source=5 -> target=6; L88-91; AI=AI_FULL_SMART; gimmick=Z_MOVE; additions=SPECIES_KEY_CLOYSTER; physical ownership preserved
ENC_TOHOKU_REF_0531,TASK03_TOHOKU_MID,INDIVIDUAL_GATED_REMATCH_CAPSTONE,role=TOHOKU_BATTLE_SEARCHER_REMATCH_SWIMMER; map=VEGA_PHYSICAL_03_030; format=SINGLE; source=5 -> target=6; L88-91; AI=AI_FULL_SMART; gimmick=Z_MOVE; additions=SPECIES_KEY_GARCHOMP; physical ownership preserved
ENC_TOHOKU_REF_0532,TASK03_TOHOKU_MID,READY_ARCHIVE_REMATCH_NON_DESTRUCTIVE,"role=TOHOKU_GENERAL_HEX; map=VEGA_PHYSICAL_06_002; format=SINGLE; source=4 -> target=4; L39-43; AI=AI_SEMI_SMART; gimmick=NONE; additions=NONE; exact-ROM audit pending, no inference made; archive_consumer=ARCHIVE_REMATCH_0048"
ENC_TOHOKU_REF_0533,TASK03_TOHOKU_MID,INDIVIDUAL_STORY_GATE_OR_BOSS_DESIGN,role=TOHOKU_STORY_GATE_HEX; map=VEGA_PHYSICAL_09_006; format=SINGLE; source=3 -> target=6; L40-44; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_VEGA_070|SPECIES_KEY_GREAVARD|SPECIES_KEY_SINISTEA; physical ownership preserved
ENC_TOHOKU_REF_0534,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=コータス; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0535,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=マカドゥス; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0536,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=タイカイデン; DOUBLE dedicated plan=n/a."
ENC_TOHOKU_REF_0537,TASK04_TOHOKU_LATE,AUTHORED_COMPLETE,"Task01 directive applied: size=5, AI=AI_FULL_SMART, gimmick=NONE; physical/binding/reward/dialogue ownership preserved; added role-complement member(s)=フォレトス; DOUBLE dedicated plan=n/a."
