encounter_key,original_trainer_id,runtime_trainer_id,allocation_reason
ENC_TOHOKU_REF_0410,310,310,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0411,311,311,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0412,312,312,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0413,1199,1199,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0414,313,313,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0415,314,314,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0416,315,315,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0417,316,316,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0418,317,317,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0419,1200,1200,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0420,1201,1201,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0421,318,318,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0422,1202,1202,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0423,319,319,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0424,1203,1203,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0425,1204,1204,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0426,32,32,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0427,1205,1205,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0428,320,320,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0429,1206,1206,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0430,1207,1207,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0431,321,321,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0432,1208,1208,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0433,322,322,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0434,1209,1209,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0435,323,323,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0436,1210,1210,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0437,324,324,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0438,1211,1211,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0439,325,325,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0440,326,326,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0441,327,327,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0442,328,328,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0443,329,329,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0444,33,33,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0445,1212,1212,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0446,330,330,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0447,331,331,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0448,1213,1213,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0449,332,332,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0450,333,333,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0451,334,334,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0452,335,335,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0453,336,336,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0454,337,337,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0455,338,338,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0456,339,339,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0457,34,34,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0458,1214,1214,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0459,340,340,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0460,341,341,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0461,342,342,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0462,343,343,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0463,344,344,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0464,345,345,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0465,346,346,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0466,347,347,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0467,1215,1215,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0468,348,348,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0469,1216,1216,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0470,349,349,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0471,35,35,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0472,350,350,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0473,351,351,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0474,352,352,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0475,353,353,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0476,354,354,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0477,1217,1217,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0478,355,355,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0479,356,356,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0480,357,357,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0481,358,358,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0482,359,359,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0483,36,36,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0484,360,360,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0485,1218,1218,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0486,361,361,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0487,362,362,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0488,363,363,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0489,364,364,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0490,365,365,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0491,366,366,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0492,367,367,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0493,368,368,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0494,369,369,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0495,37,37,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0496,370,370,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0497,371,371,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0498,372,372,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0499,373,373,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0500,1219,1219,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0501,374,374,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0502,375,375,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0503,1220,1220,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0504,376,376,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0505,1221,1221,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0506,377,377,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0507,1222,1222,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0508,378,378,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0509,379,379,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0510,38,38,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0511,380,380,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0512,1223,1223,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0513,381,381,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0514,1224,1224,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0515,382,382,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0516,383,383,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0517,1225,1225,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0518,384,384,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0519,1226,1226,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0520,385,385,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0521,386,386,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0522,1227,1227,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0523,387,387,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0524,1228,1228,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0525,388,388,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0526,1229,1229,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0527,389,389,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0528,39,39,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0529,390,390,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0530,391,391,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0531,1230,1230,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0532,392,392,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0533,1231,1231,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0534,393,393,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0535,394,394,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0536,395,395,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0537,396,396,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0538,397,397,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0539,398,398,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0540,399,399,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0541,4,4,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0542,40,40,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0543,400,400,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0544,401,401,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0545,1232,1232,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0546,402,402,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0547,1233,1233,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0548,403,403,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0549,404,404,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0550,405,405,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0551,406,406,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0552,407,407,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0553,408,408,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0554,409,409,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0555,41,41,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0556,410,410,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0557,411,411,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0558,412,412,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0559,413,413,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0560,414,414,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0561,415,415,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0562,416,416,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0563,417,417,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0564,418,418,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0565,419,419,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0566,42,42,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0567,420,420,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0568,421,421,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0569,1234,1234,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0570,1235,1235,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0571,422,422,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0572,1236,1236,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0573,1237,1237,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0574,423,423,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0575,1238,1238,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0576,424,424,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0577,425,425,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0578,1239,1239,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0579,426,426,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0580,427,427,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0581,428,428,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0582,429,429,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0583,43,43,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0584,430,430,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0585,431,431,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0586,432,432,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0587,433,433,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0588,434,434,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0589,435,435,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0590,436,436,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0591,437,437,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0592,438,438,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0593,1240,1240,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0594,1241,1241,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0595,1242,1242,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0596,1243,1243,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0597,1244,1244,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0598,1245,1245,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0599,439,439,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0600,44,44,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0601,440,440,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0602,441,441,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0603,442,442,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0604,443,443,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0605,444,444,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0606,445,445,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0607,1246,1246,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0608,446,446,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0609,447,447,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0610,448,448,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0611,449,449,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0612,45,45,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0613,1247,1247,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0614,450,450,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0615,451,451,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0616,1248,1248,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0617,452,452,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0618,453,453,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0619,454,454,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0620,455,455,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0621,456,456,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0622,457,457,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0623,458,458,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0624,459,459,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0625,1249,1249,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0626,46,46,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0627,1250,1250,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0628,460,460,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0629,461,461,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0630,462,462,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0631,1251,1251,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0632,463,463,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0633,1252,1252,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0634,464,464,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0635,1253,1253,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0636,465,465,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0637,1254,1254,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0638,466,466,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0639,467,467,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0640,468,468,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0641,1255,1255,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0642,469,469,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0643,47,47,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0644,1256,1256,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0645,470,470,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0646,471,471,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0647,1257,1257,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0648,472,472,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0649,1258,1258,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0650,473,473,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0651,474,474,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0652,475,475,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0653,476,476,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0654,477,477,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0655,478,478,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0656,479,479,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0657,1259,1259,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0658,48,48,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0659,1260,1260,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0660,480,480,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0661,481,481,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0662,482,482,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0663,1261,1261,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0664,483,483,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0665,1262,1262,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0666,484,484,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0667,485,485,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0668,486,486,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0669,487,487,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0670,488,488,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0671,489,489,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0672,49,49,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0673,1263,1263,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0674,490,490,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0675,491,491,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0676,1264,1264,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0677,1265,1265,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0678,1266,1266,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0679,1267,1267,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0680,1268,1268,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0681,1269,1269,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0682,492,492,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0683,493,493,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0684,494,494,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0685,495,495,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0686,496,496,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0687,497,497,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0688,498,498,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0689,1270,1270,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0690,499,499,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0691,1271,1271,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0692,5,5,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0693,50,50,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0694,1272,1272,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0695,500,500,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0696,1273,1273,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0697,501,501,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0698,1274,1274,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0699,502,502,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0700,1275,1275,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0701,503,503,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0702,504,504,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0703,505,505,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0704,506,506,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0705,1276,1276,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0706,507,507,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0707,1277,1277,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0708,508,508,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0709,509,509,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0710,51,51,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0711,1278,1278,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0712,510,510,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0713,511,511,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0714,512,512,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0715,513,513,RETAIN_UNIQUE_ORIGINAL_ID
