encounter_key,region,story_phase,trainer_key,trainer_id,identity_key,physical_map_key,group_id,map_id,root_kind,root_index,local_id,x,y,elevation,graphics_id,movement_type,sight_range,script_key,battle_type,pair_or_partner_key,initial_or_rematch,rematch_tier,mandatory,avoidable_path_evidence,unlock_expression,defeat_state_key,party_key,ai_profile_key,trainer_item_keys,reward_key,dialogue_set_key,status,evidence,notes,original_trainer_id,runtime_trainer_id,trainer_id_allocation_reason
ENC_TOHOKU_REF_0563,TOHOKU,TOHOKU_BADGE2_TO_3,TRAINER_KEY_TOHOKU_REF_0563,417,IDENTITY_TOHOKU_T417_JP_MIXED,VEGA_PHYSICAL_10_016,10,16,object,6,7,6,3,,83,PRESERVE_EXISTING_MAP_OBJECT,PRESERVE_EXISTING,SCRIPT_TRAINER_V5_TOHOKU_REF_0563,TRAINER_BATTLE_CONTINUE_SCRIPT_NO_MUSIC,NONE,INITIAL,NONE,true,SCRIPT_OWNED_MANDATORY,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0563_DEFEATED,PARTY_TOHOKU_REF_0563,AI_FULL_SMART,"[""ITEM_KEY_POTION""]",REWARD_TOHOKU_REF_0563,DIALOGUE_TOHOKU_REF_0563,READY_TO_SERIALIZE,reference_index=563; trainer_id=417; instruction=0x08185FB5; script=0x08185FA8; roots=1; logical=UNMAPPED_PHYSICAL,archetype=MIXED; original_avg=22.67; map_median=35.50; 本編・2個目; catalog-only ability/nature/EV are not tactical dependencies | TASK02 individualized under TASK01 directive: tier=HIGH_CHALLENGE_BOSS; target_size=6; gimmick=NONE; no player-level scaling; not ROM-applied,417,417,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0564,TOHOKU,TOHOKU_BADGE3_TO_4,TRAINER_KEY_TOHOKU_REF_0564,418,IDENTITY_TOHOKU_T418_JP_MIXED,VEGA_PHYSICAL_11_003,11,3,object,6,7,7,5,,84,PRESERVE_EXISTING_MAP_OBJECT,PRESERVE_EXISTING,SCRIPT_TRAINER_V5_TOHOKU_REF_0564,TRAINER_BATTLE_CONTINUE_SCRIPT_NO_MUSIC,NONE,INITIAL,NONE,true,SCRIPT_OWNED_MANDATORY,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0564_DEFEATED,PARTY_TOHOKU_REF_0564,AI_FULL_SMART,"[""ITEM_KEY_SUPER_POTION""]",REWARD_TOHOKU_REF_0564,DIALOGUE_TOHOKU_REF_0564,READY_TO_SERIALIZE,reference_index=564; trainer_id=418; instruction=0x08186F9B; script=0x08186F8E; roots=1; logical=T512,"archetype=MIXED; original_avg=29.25; map_median=35.50; 本編・3個目; catalog-only ability/nature/EV are not tactical dependencies | TASK03 individual design: role=TOHOKU_GYM_LEADER; size=6; fixed band=L29-31; gimmick=NONE; theme=VEGA_PHYSICAL_11_003 (G11/M3 object:6 @(7,5))のTOHOKU_GYM_LEADER。SINGLEの対処順として、先発[レクオレ＝雨始動・速度操作]→中核[ハラバリー＝草・電気の安直な選出を崩す耐久枠]→切り札[スターミー＝みずタイプ一致運用の高速エース]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=レクオレ・フローゼル・ハラバリー・テペトラー・スターミー。 高難度・多様性改訂ではtempo/control lead・物理breaker・特殊breaker・耐久pivot・speed control/priority・cleaner/aceの6機能から最低5機能を要求し、source member 5体から6体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0564固有の順序・map文脈・二勝ち筋を他戦へ複製しない。; counterplay=主警戒=速度操作+天候+回復耐久。対抗路①先制技・耐久pivotで速度差を一度受ける、②天候エースの一致技を耐性pivotで分断する。ENC_TOHOKU_REF_0564では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。必須戦なので回避不能を理由に一本道化せず、広い二系統以上の攻略を明示する。; physical/battle/save/rematch ownership unchanged; no exact-ROM connection claim.",418,418,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0565,TOHOKU,TOHOKU_BADGE6_TO_7,TRAINER_KEY_TOHOKU_REF_0565,419,IDENTITY_TOHOKU_T419_JP_MIXED,VEGA_PHYSICAL_12_000,12,0,object,7,8,4,4,,86,PRESERVE_EXISTING_MAP_OBJECT,PRESERVE_EXISTING,SCRIPT_TRAINER_V5_TOHOKU_REF_0565,TRAINER_BATTLE_CONTINUE_SCRIPT_NO_MUSIC,NONE,INITIAL,NONE,true,SCRIPT_OWNED_MANDATORY,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0565_DEFEATED,PARTY_TOHOKU_REF_0565,AI_FULL_SMART,"[""ITEM_KEY_HYPER_POTION""]",REWARD_TOHOKU_REF_0565,DIALOGUE_TOHOKU_REF_0565,READY_TO_SERIALIZE,reference_index=565; trainer_id=419; instruction=0x08187ECF; script=0x08187EC2; roots=1; logical=UNMAPPED_PHYSICAL,"archetype=MIXED; original_avg=54.80; map_median=40.50; 本編・7個目; catalog-only ability/nature/EV are not tactical dependencies TASK04 authored under Task01: VEGA_PHYSICAL_12_000 (G12/M0 object:7 @(4,4))のTOHOKU_GYM_LEADER。SINGLEの対処順として、先発[ペガーン＝壁と麻痺の先発]→中核[コーシャン＝特殊受け兼ブレイカー]→切り札[メタグロス＝通常形態の物理エース]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=ペガーン・スターミー・クエスパトラ・コーシャン・フォリキー・メタグロス。 高難度・多様性改訂ではtempo/control lead・物理breaker・特殊breaker・耐久pivot・speed control/priority・cleaner/aceの6機能から最低5機能を要求し、6体の既存枠を役割重複なしで再配列する。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0565固有の順序・map文脈・二勝ち筋を他戦へ複製しない。 Physical columns and defeat/rematch ownership are unchanged.",419,419,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0566,TOHOKU,TOHOKU_BADGE5_TO_6,TRAINER_KEY_TOHOKU_REF_0566,42,IDENTITY_TOHOKU_T042_JP_DH,VEGA_PHYSICAL_01_044,1,44,object,6,7,19,14,,50,PRESERVE_EXISTING_MAP_OBJECT,PRESERVE_EXISTING,SCRIPT_TRAINER_V5_TOHOKU_REF_0566,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,EXISTING_OBJECT_SIGHTLINE;NO_GEOMETRY_CHANGE,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0566_DEFEATED,PARTY_TOHOKU_REF_0566,AI_FULL_SMART,[],REWARD_TOHOKU_REF_0566,DIALOGUE_TOHOKU_REF_0566,READY_TO_SERIALIZE,reference_index=566; trainer_id=42; instruction=0x0868409B; script=0x0868409B; roots=1; logical=UNMAPPED_PHYSICAL,"archetype=DH; original_avg=46.00; map_median=45.00; instance-level replacement of TPL_S6_DH_ELITE; catalog-only ability/nature/EV are not tactical dependencies TASK04 authored under Task01: VEGA_PHYSICAL_01_044 (G1/M44 object:6 @(19,14))のTOHOKU_GENERAL_DH。SINGLEの対処順として、先発[ポリゴンZ＝特殊]→中核[クチート＝通常形態の切り札]→切り札[ファントマ＝特殊崩し]の順で妨害と人工ポケモンを連携させ、全員を万能カバレッジにしない。構成候補=ポリゴンZ・メタゲラス・クチート・ファントマ。 高難度・多様性改訂では先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0566固有の順序・map文脈・二勝ち筋を他戦へ複製しない。 Physical columns and defeat/rematch ownership are unchanged.",42,42,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0567,TOHOKU,TOHOKU_BADGE4_TO_5,TRAINER_KEY_TOHOKU_REF_0567,420,IDENTITY_TOHOKU_T420_JP_MIXED,VEGA_PHYSICAL_14_003,14,3,object,5,7,14,10,,85,PRESERVE_EXISTING_MAP_OBJECT,PRESERVE_EXISTING,SCRIPT_TRAINER_V5_TOHOKU_REF_0567,TRAINER_BATTLE_CONTINUE_SCRIPT_NO_MUSIC,NONE,INITIAL,NONE,true,SCRIPT_OWNED_MANDATORY,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0567_DEFEATED,PARTY_TOHOKU_REF_0567,AI_FULL_SMART,"[""ITEM_KEY_SUPER_POTION""]",REWARD_TOHOKU_REF_0567,DIALOGUE_TOHOKU_REF_0567,READY_TO_SERIALIZE,reference_index=567; trainer_id=420; instruction=0x0818A793; script=0x0818A786; roots=1; logical=UNMAPPED_PHYSICAL,"archetype=MIXED; original_avg=38.00; map_median=35.50; 本編・4個目; catalog-only ability/nature/EV are not tactical dependencies | TASK03 individual design: role=TOHOKU_GYM_LEADER; size=6; fixed band=L38-41; gimmick=NONE; theme=VEGA_PHYSICAL_14_003 (G14/M3 object:5 @(14,10))のTOHOKU_GYM_LEADER。SINGLEの対処順として、先発[フォリキー＝積み特殊アタッカー]→中核[ググズリー＝物理崩し]→切り札[ピジョット＝初の通常形態担当]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=フォリキー・ミルタンク・ググズリー・ポリゴンZ・ピジョット。 高難度・多様性改訂ではtempo/control lead・物理breaker・特殊breaker・耐久pivot・speed control/priority・cleaner/aceの6機能から最低5機能を要求し、source member 5体から6体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0567固有の順序・map文脈・二勝ち筋を他戦へ複製しない。; counterplay=主警戒=速度操作+状態異常+積み展開。対抗路①先制技・耐久pivotで速度差を一度受ける、②状態技を撃つターンに高火力または挑発を通す。ENC_TOHOKU_REF_0567では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。必須戦なので回避不能を理由に一本道化せず、広い二系統以上の攻略を明示する。; physical/battle/save/rematch ownership unchanged; no exact-ROM connection claim.",420,420,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0568,TOHOKU,TOHOKU_BADGE3_TO_4,TRAINER_KEY_TOHOKU_REF_0568,421,IDENTITY_TOHOKU_T421_JP_BREEDER,VEGA_PHYSICAL_01_017,1,17,object,0,1,4,3,,61,PRESERVE_EXISTING_MAP_OBJECT,PRESERVE_EXISTING,SCRIPT_TRAINER_V5_TOHOKU_REF_0568,TRAINER_BATTLE_SINGLE,NONE,REMATCH,BATTLE_SEARCHER_TIER,false,EXISTING_OBJECT_SIGHTLINE;NO_GEOMETRY_CHANGE,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0568_DEFEATED,PARTY_TOHOKU_REF_0568,AI_FULL_SMART,[],REWARD_TOHOKU_REF_0568,DIALOGUE_TOHOKU_REF_0568,READY_TO_SERIALIZE,reference_index=568; trainer_id=421; instruction=0x08164FF1; script=0x08164FF1; roots=1; logical=UNMAPPED_PHYSICAL,"archetype=BREEDER; original_avg=32.50; map_median=32.50; instance-level replacement of TPL_S4_BREEDER; catalog-only ability/nature/EV are not tactical dependencies | TASK03 individual design: role=TOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER; size=5; fixed band=L34-38; gimmick=NONE; theme=VEGA_PHYSICAL_01_017 (G1/M17 object:0 @(4,3))のTOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER。SINGLEの対処順として、先発[ワルビル＝物理切り札]→中核[ラッキー＝特殊受け]→切り札[ポリゴン2＝進化の輝石]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=ワルビル・トゲチック・ラッキー・ポリゴン2。 高難度・多様性改訂では先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0568固有の順序・map文脈・二勝ち筋を他戦へ複製しない。; counterplay=主警戒=速度操作+状態異常+壁。対抗路①先制技・耐久pivotで速度差を一度受ける、②状態技を撃つターンに高火力または挑発を通す。ENC_TOHOKU_REF_0568では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。; physical/battle/save/rematch ownership unchanged; no exact-ROM connection claim.",421,421,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0569,TOHOKU,TOHOKU_BADGE3_TO_4,TRAINER_KEY_TOHOKU_REF_0569,1234,IDENTITY_TOHOKU_T421_JP_BREEDER,VEGA_PHYSICAL_03_032,3,32,object,7,8,12,15,,29,PRESERVE_EXISTING_MAP_OBJECT,PRESERVE_EXISTING,SCRIPT_TRAINER_V5_TOHOKU_REF_0569,TRAINER_BATTLE_SINGLE,NONE,REMATCH,BATTLE_SEARCHER_TIER,false,EXISTING_OBJECT_SIGHTLINE;NO_GEOMETRY_CHANGE,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0569_DEFEATED,PARTY_TOHOKU_REF_0569,AI_FULL_SMART,[],REWARD_TOHOKU_REF_0569,DIALOGUE_TOHOKU_REF_0569,READY_TO_SERIALIZE,reference_index=569; trainer_id=421; instruction=0x08E04CC0; script=0x08E04CC0; roots=1; logical=T505,"archetype=BREEDER; original_avg=32.50; map_median=32.75; instance-level replacement of TPL_S4_BREEDER; catalog-only ability/nature/EV are not tactical dependencies | TASK03 individual design: role=TOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER; size=5; fixed band=L34-38; gimmick=NONE; theme=VEGA_PHYSICAL_03_032 (G3/M32 object:7 @(12,15))のTOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER。SINGLEの対処順として、先発[ワルビル＝物理切り札]→中核[ラッキー＝特殊受け]→切り札[カラミンゴ＝レンジャーらしい新世代エース]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=ワルビル・トゲチック・ラッキー・カラミンゴ。 高難度・多様性改訂では先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0569固有の順序・map文脈・二勝ち筋を他戦へ複製しない。; counterplay=主警戒=速度操作+状態異常+積み展開。対抗路①先制技・耐久pivotで速度差を一度受ける、②状態技を撃つターンに高火力または挑発を通す。ENC_TOHOKU_REF_0569では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。; physical/battle/save/rematch ownership unchanged; no exact-ROM connection claim.",1234,1234,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0570,TOHOKU,TOHOKU_BADGE3_TO_4,TRAINER_KEY_TOHOKU_REF_0570,1235,IDENTITY_TOHOKU_T421_JP_BREEDER,VEGA_PHYSICAL_03_032,3,32,object,7,8,12,15,,29,PRESERVE_EXISTING_MAP_OBJECT,PRESERVE_EXISTING,SCRIPT_TRAINER_V5_TOHOKU_REF_0570,TRAINER_BATTLE_REMATCH,NONE,REMATCH,BATTLE_SEARCHER_TIER,false,EXISTING_OBJECT_SIGHTLINE;NO_GEOMETRY_CHANGE,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0570_DEFEATED,PARTY_TOHOKU_REF_0570,AI_FULL_SMART,[],REWARD_TOHOKU_REF_0570,DIALOGUE_TOHOKU_REF_0570,READY_TO_SERIALIZE,reference_index=570; trainer_id=421; instruction=0x08E04CE8; script=0x08E04CE8; roots=1; logical=T505,"archetype=BREEDER; original_avg=32.50; map_median=32.75; instance-level replacement of TPL_S4_BREEDER; catalog-only ability/nature/EV are not tactical dependencies | TASK03 individual design: role=TOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER; size=5; fixed band=L34-38; gimmick=NONE; theme=VEGA_PHYSICAL_03_032 (G3/M32 object:7 @(12,15))のTOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER。SINGLEの対処順として、先発[ワルビル＝物理切り札]→中核[ラッキー＝特殊受け]→切り札[オオスバメ＝根性高速枠]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=ワルビル・トゲチック・ラッキー・オオスバメ。 高難度・多様性改訂では先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0570固有の順序・map文脈・二勝ち筋を他戦へ複製しない。; counterplay=主警戒=速度操作+状態異常+壁。対抗路①先制技・耐久pivotで速度差を一度受ける、②状態技を撃つターンに高火力または挑発を通す。ENC_TOHOKU_REF_0570では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。; physical/battle/save/rematch ownership unchanged; no exact-ROM connection claim.",1235,1235,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0571,TOHOKU,TOHOKU_BADGE3_TO_4,TRAINER_KEY_TOHOKU_REF_0571,422,IDENTITY_TOHOKU_T422_JP_BREEDER,VEGA_PHYSICAL_01_016,1,16,object,0,1,2,6,,61,PRESERVE_EXISTING_MAP_OBJECT,PRESERVE_EXISTING,SCRIPT_TRAINER_V5_TOHOKU_REF_0571,TRAINER_BATTLE_SINGLE,NONE,REMATCH,BATTLE_SEARCHER_TIER,false,EXISTING_OBJECT_SIGHTLINE;NO_GEOMETRY_CHANGE,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0571_DEFEATED,PARTY_TOHOKU_REF_0571,AI_FULL_SMART,[],REWARD_TOHOKU_REF_0571,DIALOGUE_TOHOKU_REF_0571,READY_TO_SERIALIZE,reference_index=571; trainer_id=422; instruction=0x08164F8F; script=0x08164F8F; roots=1; logical=UNMAPPED_PHYSICAL,"archetype=BREEDER; original_avg=32.00; map_median=32.00; instance-level replacement of TPL_S4_BREEDER; catalog-only ability/nature/EV are not tactical dependencies | TASK03 individual design: role=TOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER; size=5; fixed band=L33-37; gimmick=NONE; theme=VEGA_PHYSICAL_01_016 (G1/M16 object:0 @(2,6))のTOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER。SINGLEの対処順として、先発[ワルビル＝物理切り札]→中核[ラッキー＝特殊受け]→切り札[レクオレ＝ライバル側の御三家]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=ワルビル・トゲチック・ラッキー・レクオレ。 高難度・多様性改訂では先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0571固有の順序・map文脈・二勝ち筋を他戦へ複製しない。; counterplay=主警戒=速度操作+状態異常+壁。対抗路①先制技・耐久pivotで速度差を一度受ける、②状態技を撃つターンに高火力または挑発を通す。ENC_TOHOKU_REF_0571では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。; physical/battle/save/rematch ownership unchanged; no exact-ROM connection claim.",422,422,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0572,TOHOKU,TOHOKU_BADGE3_TO_4,TRAINER_KEY_TOHOKU_REF_0572,1236,IDENTITY_TOHOKU_T422_JP_BREEDER,VEGA_PHYSICAL_03_035,3,35,object,1,2,19,66,,26,PRESERVE_EXISTING_MAP_OBJECT,PRESERVE_EXISTING,SCRIPT_TRAINER_V5_TOHOKU_REF_0572,TRAINER_BATTLE_SINGLE,NONE,REMATCH,BATTLE_SEARCHER_TIER,false,EXISTING_OBJECT_SIGHTLINE;NO_GEOMETRY_CHANGE,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0572_DEFEATED,PARTY_TOHOKU_REF_0572,AI_FULL_SMART,[],REWARD_TOHOKU_REF_0572,DIALOGUE_TOHOKU_REF_0572,READY_TO_SERIALIZE,reference_index=572; trainer_id=422; instruction=0x08E05140; script=0x08E05140; roots=1; logical=UNMAPPED_PHYSICAL,"archetype=BREEDER; original_avg=32.00; map_median=32.00; instance-level replacement of TPL_S4_BREEDER; catalog-only ability/nature/EV are not tactical dependencies | TASK03 individual design: role=TOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER; size=5; fixed band=L33-37; gimmick=NONE; theme=VEGA_PHYSICAL_03_035 (G3/M35 object:1 @(19,66))のTOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER。SINGLEの対処順として、先発[ワルビル＝物理切り札]→中核[ラッキー＝特殊受け]→切り札[ファイマー＝ライバル側の御三家]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=ワルビル・トゲチック・ラッキー・ファイマー。 高難度・多様性改訂では先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0572固有の順序・map文脈・二勝ち筋を他戦へ複製しない。; counterplay=主警戒=速度操作+状態異常+壁。対抗路①先制技・耐久pivotで速度差を一度受ける、②状態技を撃つターンに高火力または挑発を通す。ENC_TOHOKU_REF_0572では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。; physical/battle/save/rematch ownership unchanged; no exact-ROM connection claim.",1236,1236,RETAIN_UNIQUE_ORIGINAL_ID
