encounter_key,normalization_action,original_trainer_id,runtime_trainer_id,trainer_id_allocation_reason,original_battle_type,normalized_battle_type,original_physical_map_key,normalized_physical_map_key,original_script_key,normalized_script_key,original_owner,archive_consumer_key,unlock_expression,original_defeat_state_key,normalized_defeat_state_key
ENC_TOHOKU_REF_0532,MOVE_TO_ARCHIVE_REMATCH:FLAG_REFERENCE_FALSE_POSITIVE,392,392,RETAIN_UNIQUE_ORIGINAL_ID,UNKNOWN,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_06_002,VEGA_ARCHIVE_REMATCH,SCRIPT_TRAINER_V5_TOHOKU_REF_0532,SCRIPT_ARCHIVE_REMATCH_0048,ENC_TOHOKU_REF_0533,ARCHIVE_REMATCH_0048,ARCHIVE_REMATCH_AVAILABLE && ARCHIVE_ENTRY_0048_UNLOCKED && (PRESERVE_EXISTING_SCRIPT_CONDITION),FLAG_TRAINER_V5_TOHOKU_REF_0532_DEFEATED,FLAG_ARCHIVE_REMATCH_0048_DEFEATED
ENC_TOHOKU_REF_0533,PRESERVE_ORIGINAL_CONSUMER,1231,1231,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_CONTINUE_SCRIPT,TRAINER_BATTLE_CONTINUE_SCRIPT,VEGA_PHYSICAL_09_006,VEGA_PHYSICAL_09_006,SCRIPT_TRAINER_V5_TOHOKU_REF_0533,SCRIPT_TRAINER_V5_TOHOKU_REF_0533,ENC_TOHOKU_REF_0533,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0533_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0533_DEFEATED
ENC_TOHOKU_REF_0534,PRESERVE_ORIGINAL_CONSUMER,393,393,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_003,VEGA_PHYSICAL_01_003,SCRIPT_TRAINER_V5_TOHOKU_REF_0534,SCRIPT_TRAINER_V5_TOHOKU_REF_0534,ENC_TOHOKU_REF_0534,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0534_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0534_DEFEATED
ENC_TOHOKU_REF_0535,PRESERVE_ORIGINAL_CONSUMER,394,394,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_003,VEGA_PHYSICAL_01_003,SCRIPT_TRAINER_V5_TOHOKU_REF_0535,SCRIPT_TRAINER_V5_TOHOKU_REF_0535,ENC_TOHOKU_REF_0535,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0535_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0535_DEFEATED
ENC_TOHOKU_REF_0536,PRESERVE_ORIGINAL_CONSUMER,395,395,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_003,VEGA_PHYSICAL_01_003,SCRIPT_TRAINER_V5_TOHOKU_REF_0536,SCRIPT_TRAINER_V5_TOHOKU_REF_0536,ENC_TOHOKU_REF_0536,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0536_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0536_DEFEATED
ENC_TOHOKU_REF_0537,PRESERVE_ORIGINAL_CONSUMER,396,396,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_003,VEGA_PHYSICAL_01_003,SCRIPT_TRAINER_V5_TOHOKU_REF_0537,SCRIPT_TRAINER_V5_TOHOKU_REF_0537,ENC_TOHOKU_REF_0537,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0537_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0537_DEFEATED
ENC_TOHOKU_REF_0538,PRESERVE_ORIGINAL_CONSUMER,397,397,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_062,VEGA_PHYSICAL_03_062,SCRIPT_TRAINER_V5_TOHOKU_REF_0538,SCRIPT_TRAINER_V5_TOHOKU_REF_0538,ENC_TOHOKU_REF_0538,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0538_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0538_DEFEATED
ENC_TOHOKU_REF_0539,PRESERVE_ORIGINAL_CONSUMER,398,398,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_062,VEGA_PHYSICAL_03_062,SCRIPT_TRAINER_V5_TOHOKU_REF_0539,SCRIPT_TRAINER_V5_TOHOKU_REF_0539,ENC_TOHOKU_REF_0539,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0539_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0539_DEFEATED
ENC_TOHOKU_REF_0540,PRESERVE_ORIGINAL_CONSUMER,399,399,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_062,VEGA_PHYSICAL_03_062,SCRIPT_TRAINER_V5_TOHOKU_REF_0540,SCRIPT_TRAINER_V5_TOHOKU_REF_0540,ENC_TOHOKU_REF_0540,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0540_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0540_DEFEATED
ENC_TOHOKU_REF_0541,PRESERVE_ORIGINAL_CONSUMER,4,4,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_095,VEGA_PHYSICAL_01_095,SCRIPT_TRAINER_V5_TOHOKU_REF_0541,SCRIPT_TRAINER_V5_TOHOKU_REF_0541,ENC_TOHOKU_REF_0541,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0541_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0541_DEFEATED
ENC_TOHOKU_REF_0542,PRESERVE_ORIGINAL_CONSUMER,40,40,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_042,VEGA_PHYSICAL_01_042,SCRIPT_TRAINER_V5_TOHOKU_REF_0542,SCRIPT_TRAINER_V5_TOHOKU_REF_0542,ENC_TOHOKU_REF_0542,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0542_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0542_DEFEATED
ENC_TOHOKU_REF_0543,PRESERVE_ORIGINAL_CONSUMER,400,400,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_062,VEGA_PHYSICAL_03_062,SCRIPT_TRAINER_V5_TOHOKU_REF_0543,SCRIPT_TRAINER_V5_TOHOKU_REF_0543,ENC_TOHOKU_REF_0543,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0543_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0543_DEFEATED
ENC_TOHOKU_REF_0544,PRESERVE_ORIGINAL_CONSUMER,401,401,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_12_000,VEGA_PHYSICAL_12_000,SCRIPT_TRAINER_V5_TOHOKU_REF_0544,SCRIPT_TRAINER_V5_TOHOKU_REF_0544,ENC_TOHOKU_REF_0544,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0544_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0544_DEFEATED
ENC_TOHOKU_REF_0545,MOVE_TO_ARCHIVE_REMATCH:FLAG_REFERENCE_FALSE_POSITIVE,1232,1232,RETAIN_UNIQUE_ORIGINAL_ID,UNKNOWN,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_06_002,VEGA_ARCHIVE_REMATCH,SCRIPT_TRAINER_V5_TOHOKU_REF_0545,SCRIPT_ARCHIVE_REMATCH_0049,ENC_TOHOKU_REF_0544,ARCHIVE_REMATCH_0049,ARCHIVE_REMATCH_AVAILABLE && ARCHIVE_ENTRY_0049_UNLOCKED && (PRESERVE_EXISTING_SCRIPT_CONDITION),FLAG_TRAINER_V5_TOHOKU_REF_0545_DEFEATED,FLAG_ARCHIVE_REMATCH_0049_DEFEATED
ENC_TOHOKU_REF_0546,PRESERVE_ORIGINAL_CONSUMER,402,402,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_07_005,VEGA_PHYSICAL_07_005,SCRIPT_TRAINER_V5_TOHOKU_REF_0546,SCRIPT_TRAINER_V5_TOHOKU_REF_0546,ENC_TOHOKU_REF_0546,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0546_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0546_DEFEATED
ENC_TOHOKU_REF_0547,MOVE_TO_ARCHIVE_REMATCH:FLAG_REFERENCE_FALSE_POSITIVE,1233,1233,RETAIN_UNIQUE_ORIGINAL_ID,UNKNOWN,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_06_002,VEGA_ARCHIVE_REMATCH,SCRIPT_TRAINER_V5_TOHOKU_REF_0547,SCRIPT_ARCHIVE_REMATCH_0050,ENC_TOHOKU_REF_0546,ARCHIVE_REMATCH_0050,ARCHIVE_REMATCH_AVAILABLE && ARCHIVE_ENTRY_0050_UNLOCKED && (PRESERVE_EXISTING_SCRIPT_CONDITION),FLAG_TRAINER_V5_TOHOKU_REF_0547_DEFEATED,FLAG_ARCHIVE_REMATCH_0050_DEFEATED
ENC_TOHOKU_REF_0548,PRESERVE_ORIGINAL_CONSUMER,403,403,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_062,VEGA_PHYSICAL_03_062,SCRIPT_TRAINER_V5_TOHOKU_REF_0548,SCRIPT_TRAINER_V5_TOHOKU_REF_0548,ENC_TOHOKU_REF_0548,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0548_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0548_DEFEATED
ENC_TOHOKU_REF_0549,PRESERVE_ORIGINAL_CONSUMER,404,404,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_062,VEGA_PHYSICAL_03_062,SCRIPT_TRAINER_V5_TOHOKU_REF_0549,SCRIPT_TRAINER_V5_TOHOKU_REF_0549,ENC_TOHOKU_REF_0549,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0549_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0549_DEFEATED
ENC_TOHOKU_REF_0550,PRESERVE_ORIGINAL_CONSUMER,405,405,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_062,VEGA_PHYSICAL_03_062,SCRIPT_TRAINER_V5_TOHOKU_REF_0550,SCRIPT_TRAINER_V5_TOHOKU_REF_0550,ENC_TOHOKU_REF_0550,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0550_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0550_DEFEATED
ENC_TOHOKU_REF_0551,PRESERVE_ORIGINAL_CONSUMER,406,406,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_062,VEGA_PHYSICAL_03_062,SCRIPT_TRAINER_V5_TOHOKU_REF_0551,SCRIPT_TRAINER_V5_TOHOKU_REF_0551,ENC_TOHOKU_REF_0551,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0551_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0551_DEFEATED
ENC_TOHOKU_REF_0552,PRESERVE_ORIGINAL_CONSUMER,407,407,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_055,VEGA_PHYSICAL_01_055,SCRIPT_TRAINER_V5_TOHOKU_REF_0552,SCRIPT_TRAINER_V5_TOHOKU_REF_0552,ENC_TOHOKU_REF_0552,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0552_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0552_DEFEATED
ENC_TOHOKU_REF_0553,PRESERVE_ORIGINAL_CONSUMER,408,408,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_055,VEGA_PHYSICAL_01_055,SCRIPT_TRAINER_V5_TOHOKU_REF_0553,SCRIPT_TRAINER_V5_TOHOKU_REF_0553,ENC_TOHOKU_REF_0553,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0553_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0553_DEFEATED
ENC_TOHOKU_REF_0554,PRESERVE_ORIGINAL_CONSUMER,409,409,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_099,VEGA_PHYSICAL_01_099,SCRIPT_TRAINER_V5_TOHOKU_REF_0554,SCRIPT_TRAINER_V5_TOHOKU_REF_0554,ENC_TOHOKU_REF_0554,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0554_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0554_DEFEATED
ENC_TOHOKU_REF_0555,PRESERVE_ORIGINAL_CONSUMER,41,41,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_043,VEGA_PHYSICAL_01_043,SCRIPT_TRAINER_V5_TOHOKU_REF_0555,SCRIPT_TRAINER_V5_TOHOKU_REF_0555,ENC_TOHOKU_REF_0555,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0555_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0555_DEFEATED
ENC_TOHOKU_REF_0556,PRESERVE_ORIGINAL_CONSUMER,410,410,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_01_075,VEGA_PHYSICAL_01_075,SCRIPT_TRAINER_V5_TOHOKU_REF_0556,SCRIPT_TRAINER_V5_TOHOKU_REF_0556,ENC_TOHOKU_REF_0556,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0556_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0556_DEFEATED
ENC_TOHOKU_REF_0557,PRESERVE_ORIGINAL_CONSUMER,411,411,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_01_076,VEGA_PHYSICAL_01_076,SCRIPT_TRAINER_V5_TOHOKU_REF_0557,SCRIPT_TRAINER_V5_TOHOKU_REF_0557,ENC_TOHOKU_REF_0557,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0557_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0557_DEFEATED
ENC_TOHOKU_REF_0558,PRESERVE_ORIGINAL_CONSUMER,412,412,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_01_077,VEGA_PHYSICAL_01_077,SCRIPT_TRAINER_V5_TOHOKU_REF_0558,SCRIPT_TRAINER_V5_TOHOKU_REF_0558,ENC_TOHOKU_REF_0558,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0558_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0558_DEFEATED
ENC_TOHOKU_REF_0559,PRESERVE_ORIGINAL_CONSUMER,413,413,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,VEGA_PHYSICAL_01_078,VEGA_PHYSICAL_01_078,SCRIPT_TRAINER_V5_TOHOKU_REF_0559,SCRIPT_TRAINER_V5_TOHOKU_REF_0559,ENC_TOHOKU_REF_0559,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0559_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0559_DEFEATED
ENC_TOHOKU_REF_0560,PRESERVE_ORIGINAL_CONSUMER,414,414,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_CONTINUE_SCRIPT_NO_MUSIC,TRAINER_BATTLE_CONTINUE_SCRIPT_NO_MUSIC,VEGA_PHYSICAL_06_002,VEGA_PHYSICAL_06_002,SCRIPT_TRAINER_V5_TOHOKU_REF_0560,SCRIPT_TRAINER_V5_TOHOKU_REF_0560,ENC_TOHOKU_REF_0560,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0560_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0560_DEFEATED
ENC_TOHOKU_REF_0561,PRESERVE_ORIGINAL_CONSUMER,415,415,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_CONTINUE_SCRIPT_DOUBLE_NO_MUSIC,TRAINER_BATTLE_CONTINUE_SCRIPT_DOUBLE_NO_MUSIC,VEGA_PHYSICAL_07_005,VEGA_PHYSICAL_07_005,SCRIPT_TRAINER_V5_TOHOKU_REF_0561,SCRIPT_TRAINER_V5_TOHOKU_REF_0561,ENC_TOHOKU_REF_0561,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0561_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0561_DEFEATED
ENC_TOHOKU_REF_0562,PRESERVE_ORIGINAL_CONSUMER,416,416,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_CONTINUE_SCRIPT_NO_MUSIC,TRAINER_BATTLE_CONTINUE_SCRIPT_NO_MUSIC,VEGA_PHYSICAL_09_006,VEGA_PHYSICAL_09_006,SCRIPT_TRAINER_V5_TOHOKU_REF_0562,SCRIPT_TRAINER_V5_TOHOKU_REF_0562,ENC_TOHOKU_REF_0562,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0562_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0562_DEFEATED
ENC_TOHOKU_REF_0563,PRESERVE_ORIGINAL_CONSUMER,417,417,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_CONTINUE_SCRIPT_NO_MUSIC,TRAINER_BATTLE_CONTINUE_SCRIPT_NO_MUSIC,VEGA_PHYSICAL_10_016,VEGA_PHYSICAL_10_016,SCRIPT_TRAINER_V5_TOHOKU_REF_0563,SCRIPT_TRAINER_V5_TOHOKU_REF_0563,ENC_TOHOKU_REF_0563,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0563_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0563_DEFEATED
ENC_TOHOKU_REF_0564,PRESERVE_ORIGINAL_CONSUMER,418,418,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_CONTINUE_SCRIPT_NO_MUSIC,TRAINER_BATTLE_CONTINUE_SCRIPT_NO_MUSIC,VEGA_PHYSICAL_11_003,VEGA_PHYSICAL_11_003,SCRIPT_TRAINER_V5_TOHOKU_REF_0564,SCRIPT_TRAINER_V5_TOHOKU_REF_0564,ENC_TOHOKU_REF_0564,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0564_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0564_DEFEATED
ENC_TOHOKU_REF_0565,PRESERVE_ORIGINAL_CONSUMER,419,419,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_CONTINUE_SCRIPT_NO_MUSIC,TRAINER_BATTLE_CONTINUE_SCRIPT_NO_MUSIC,VEGA_PHYSICAL_12_000,VEGA_PHYSICAL_12_000,SCRIPT_TRAINER_V5_TOHOKU_REF_0565,SCRIPT_TRAINER_V5_TOHOKU_REF_0565,ENC_TOHOKU_REF_0565,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0565_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0565_DEFEATED
ENC_TOHOKU_REF_0566,PRESERVE_ORIGINAL_CONSUMER,42,42,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_044,VEGA_PHYSICAL_01_044,SCRIPT_TRAINER_V5_TOHOKU_REF_0566,SCRIPT_TRAINER_V5_TOHOKU_REF_0566,ENC_TOHOKU_REF_0566,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0566_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0566_DEFEATED
ENC_TOHOKU_REF_0567,PRESERVE_ORIGINAL_CONSUMER,420,420,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_CONTINUE_SCRIPT_NO_MUSIC,TRAINER_BATTLE_CONTINUE_SCRIPT_NO_MUSIC,VEGA_PHYSICAL_14_003,VEGA_PHYSICAL_14_003,SCRIPT_TRAINER_V5_TOHOKU_REF_0567,SCRIPT_TRAINER_V5_TOHOKU_REF_0567,ENC_TOHOKU_REF_0567,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0567_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0567_DEFEATED
ENC_TOHOKU_REF_0568,PRESERVE_ORIGINAL_CONSUMER,421,421,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_017,VEGA_PHYSICAL_01_017,SCRIPT_TRAINER_V5_TOHOKU_REF_0568,SCRIPT_TRAINER_V5_TOHOKU_REF_0568,ENC_TOHOKU_REF_0568,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0568_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0568_DEFEATED
ENC_TOHOKU_REF_0569,PRESERVE_ORIGINAL_CONSUMER,1234,1234,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_032,VEGA_PHYSICAL_03_032,SCRIPT_TRAINER_V5_TOHOKU_REF_0569,SCRIPT_TRAINER_V5_TOHOKU_REF_0569,ENC_TOHOKU_REF_0569,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0569_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0569_DEFEATED
ENC_TOHOKU_REF_0570,PRESERVE_ORIGINAL_CONSUMER,1235,1235,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_032,VEGA_PHYSICAL_03_032,SCRIPT_TRAINER_V5_TOHOKU_REF_0570,SCRIPT_TRAINER_V5_TOHOKU_REF_0570,ENC_TOHOKU_REF_0570,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0570_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0570_DEFEATED
ENC_TOHOKU_REF_0571,PRESERVE_ORIGINAL_CONSUMER,422,422,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_01_016,VEGA_PHYSICAL_01_016,SCRIPT_TRAINER_V5_TOHOKU_REF_0571,SCRIPT_TRAINER_V5_TOHOKU_REF_0571,ENC_TOHOKU_REF_0571,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0571_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0571_DEFEATED
ENC_TOHOKU_REF_0572,PRESERVE_ORIGINAL_CONSUMER,1236,1236,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_SINGLE,TRAINER_BATTLE_SINGLE,VEGA_PHYSICAL_03_035,VEGA_PHYSICAL_03_035,SCRIPT_TRAINER_V5_TOHOKU_REF_0572,SCRIPT_TRAINER_V5_TOHOKU_REF_0572,ENC_TOHOKU_REF_0572,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0572_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0572_DEFEATED
ENC_TOHOKU_REF_0573,PRESERVE_ORIGINAL_CONSUMER,1237,1237,RETAIN_UNIQUE_ORIGINAL_ID,TRAINER_BATTLE_REMATCH,TRAINER_BATTLE_REMATCH,VEGA_PHYSICAL_03_035,VEGA_PHYSICAL_03_035,SCRIPT_TRAINER_V5_TOHOKU_REF_0573,SCRIPT_TRAINER_V5_TOHOKU_REF_0573,ENC_TOHOKU_REF_0573,,PRESERVE_EXISTING_SCRIPT_CONDITION,FLAG_TRAINER_V5_TOHOKU_REF_0573_DEFEATED,FLAG_TRAINER_V5_TOHOKU_REF_0573_DEFEATED
