encounter_key,runtime_trainer_id,source_trainer_id,original_trainer_id,binding_mode,command_address,trainerbattle_kind,battle_type,battle_format,party_key,ai_profile_key,gimmick_type,gimmick_user_party_slot,gimmick_required_item_key,source_template_id,physical_flag,unlock_expression,dialogue_set_key,reward_key,original_binding_owner
ENC_TOHOKU_REF_0504,376,376,376,CANONICAL,0x08E04B40,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0504,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S4_BREEDER,FLAG_TRAINER_V5_TOHOKU_REF_0504_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0504,REWARD_TOHOKU_REF_0504,ENC_TOHOKU_REF_0504
ENC_TOHOKU_REF_0505,1221,376,1221,CANONICAL,0x08E04B68,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0505,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S4_BREEDER,FLAG_TRAINER_V5_TOHOKU_REF_0505_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0505,REWARD_TOHOKU_REF_0505,ENC_TOHOKU_REF_0505
ENC_TOHOKU_REF_0506,377,377,377,CANONICAL,0x08E04280,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0506,AI_FULL_SMART,TERASTAL,5,ITEM_KEY_NONE,TPL_S5_BLACKBELT,FLAG_TRAINER_V5_TOHOKU_REF_0506_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0506,REWARD_TOHOKU_REF_0506,ENC_TOHOKU_REF_0506
ENC_TOHOKU_REF_0507,1222,377,1222,CANONICAL,0x08E042A8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0507,AI_FULL_SMART,TERASTAL,5,ITEM_KEY_NONE,TPL_S5_BLACKBELT,FLAG_TRAINER_V5_TOHOKU_REF_0507_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0507,REWARD_TOHOKU_REF_0507,ENC_TOHOKU_REF_0507
ENC_TOHOKU_REF_0508,378,378,378,CANONICAL,0x082146DA,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0508,AI_SEMI_SMART,NONE,0,ITEM_KEY_NONE,TPL_S1_CAMPER,FLAG_TRAINER_V5_TOHOKU_REF_0508_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0508,REWARD_TOHOKU_REF_0508,ENC_TOHOKU_REF_0508
ENC_TOHOKU_REF_0509,379,379,379,CANONICAL,0x08683B97,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0509,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S4_DH_SCI,FLAG_TRAINER_V5_TOHOKU_REF_0509_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0509,REWARD_TOHOKU_REF_0509,ENC_TOHOKU_REF_0509
ENC_TOHOKU_REF_0510,38,38,38,CANONICAL,0x086B0F50,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0510,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S4_KANTO_CERT,FLAG_TRAINER_V5_TOHOKU_REF_0510_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0510,REWARD_TOHOKU_REF_0510,ENC_TOHOKU_REF_0510
ENC_TOHOKU_REF_0511,380,380,380,CANONICAL,0x08E04BC0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0511,AI_FULL_SMART,MEGA,4,ITEM_KEY_LUCARIONITE,TPL_S4_BREEDER,FLAG_TRAINER_V5_TOHOKU_REF_0511_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0511,REWARD_TOHOKU_REF_0511,ENC_TOHOKU_REF_0511
ENC_TOHOKU_REF_0512,1223,380,1223,CANONICAL,0x08E04BE8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0512,AI_FULL_SMART,MEGA,4,ITEM_KEY_PIDGEOTITE,TPL_S4_BREEDER,FLAG_TRAINER_V5_TOHOKU_REF_0512_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0512,REWARD_TOHOKU_REF_0512,ENC_TOHOKU_REF_0512
ENC_TOHOKU_REF_0513,381,381,381,CANONICAL,0x08E042C0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0513,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S5_HEX,FLAG_TRAINER_V5_TOHOKU_REF_0513_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0513,REWARD_TOHOKU_REF_0513,ENC_TOHOKU_REF_0513
ENC_TOHOKU_REF_0514,1224,381,1224,CANONICAL,0x08E042E8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0514,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S5_HEX,FLAG_TRAINER_V5_TOHOKU_REF_0514_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0514,REWARD_TOHOKU_REF_0514,ENC_TOHOKU_REF_0514
ENC_TOHOKU_REF_0515,382,382,382,CANONICAL,0x08684125,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0515,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S5_ACE_TERA,FLAG_TRAINER_V5_TOHOKU_REF_0515_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0515,REWARD_TOHOKU_REF_0515,ENC_TOHOKU_REF_0515
ENC_TOHOKU_REF_0516,383,383,383,CANONICAL,0x08E04C80,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0516,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S4_BREEDER,FLAG_TRAINER_V5_TOHOKU_REF_0516_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0516,REWARD_TOHOKU_REF_0516,ENC_TOHOKU_REF_0516
ENC_TOHOKU_REF_0517,1225,383,1225,CANONICAL,0x08E04CA8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0517,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S4_BREEDER,FLAG_TRAINER_V5_TOHOKU_REF_0517_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0517,REWARD_TOHOKU_REF_0517,ENC_TOHOKU_REF_0517
ENC_TOHOKU_REF_0518,384,384,384,CANONICAL,0x081AAC00,7,TRAINER_BATTLE_REMATCH_DOUBLE,DOUBLE,PARTY_TOHOKU_REF_0518,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S4_BREEDER,FLAG_TRAINER_V5_TOHOKU_REF_0518_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0518,REWARD_TOHOKU_REF_0518,ENC_TOHOKU_REF_0518
ENC_TOHOKU_REF_0519,1226,384,1226,CANONICAL,0x08E04D00,4,TRAINER_BATTLE_DOUBLE,DOUBLE,PARTY_TOHOKU_REF_0519,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S4_BREEDER,FLAG_TRAINER_V5_TOHOKU_REF_0519_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0519,REWARD_TOHOKU_REF_0519,ENC_TOHOKU_REF_0519
ENC_TOHOKU_REF_0520,385,385,385,CANONICAL,0x087F64C0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0520,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0520_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0520,REWARD_TOHOKU_REF_0520,ENC_TOHOKU_REF_0520
ENC_TOHOKU_REF_0521,386,386,386,CANONICAL,0x08E04400,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0521,AI_FULL_SMART,MEGA,5,ITEM_KEY_BANETTITE,TPL_S5_HEX,FLAG_TRAINER_V5_TOHOKU_REF_0521_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0521,REWARD_TOHOKU_REF_0521,ENC_TOHOKU_REF_0521
ENC_TOHOKU_REF_0522,1227,386,1227,CANONICAL,0x08E04428,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0522,AI_FULL_SMART,MEGA,5,ITEM_KEY_BANETTITE,TPL_S5_HEX,FLAG_TRAINER_V5_TOHOKU_REF_0522_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0522,REWARD_TOHOKU_REF_0522,ENC_TOHOKU_REF_0522
ENC_TOHOKU_REF_0523,387,387,387,CANONICAL,0x08E045C0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0523,AI_FULL_SMART,MEGA,1,ITEM_KEY_LUCARIONITE,TPL_S5_BLACKBELT,FLAG_TRAINER_V5_TOHOKU_REF_0523_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0523,REWARD_TOHOKU_REF_0523,ENC_TOHOKU_REF_0523
ENC_TOHOKU_REF_0524,1228,387,1228,CANONICAL,0x08E045E8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0524,AI_FULL_SMART,MEGA,1,ITEM_KEY_LUCARIONITE,TPL_S5_BLACKBELT,FLAG_TRAINER_V5_TOHOKU_REF_0524_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0524,REWARD_TOHOKU_REF_0524,ENC_TOHOKU_REF_0524
ENC_TOHOKU_REF_0525,388,388,388,CANONICAL,0x08E047C0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0525,AI_FULL_SMART,Z_MOVE,5,ITEM_KEY_WATERIUM_Z,TPL_S5_HEX,FLAG_TRAINER_V5_TOHOKU_REF_0525_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0525,REWARD_TOHOKU_REF_0525,ENC_TOHOKU_REF_0525
ENC_TOHOKU_REF_0526,1229,388,1229,CANONICAL,0x08E047E8,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0526,AI_FULL_SMART,Z_MOVE,5,ITEM_KEY_FIRIUM_Z,TPL_S5_HEX,FLAG_TRAINER_V5_TOHOKU_REF_0526_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0526,REWARD_TOHOKU_REF_0526,ENC_TOHOKU_REF_0526
ENC_TOHOKU_REF_0527,389,389,389,CANONICAL,0x08683BC5,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0527,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S4_DH_SCI,FLAG_TRAINER_V5_TOHOKU_REF_0527_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0527,REWARD_TOHOKU_REF_0527,ENC_TOHOKU_REF_0527
ENC_TOHOKU_REF_0528,39,39,39,CANONICAL,0x08683F87,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0528,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S6_DH_ELITE,FLAG_TRAINER_V5_TOHOKU_REF_0528_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0528,REWARD_TOHOKU_REF_0528,ENC_TOHOKU_REF_0528
ENC_TOHOKU_REF_0529,390,390,390,CANONICAL,0x087F6560,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0529,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0529_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0529,REWARD_TOHOKU_REF_0529,ENC_TOHOKU_REF_0529
ENC_TOHOKU_REF_0530,391,391,391,CANONICAL,0x08E04900,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0530,AI_FULL_SMART,Z_MOVE,5,ITEM_KEY_WATERIUM_Z,TPL_S5_BLACKBELT,FLAG_TRAINER_V5_TOHOKU_REF_0530_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0530,REWARD_TOHOKU_REF_0530,ENC_TOHOKU_REF_0530
ENC_TOHOKU_REF_0531,1230,391,1230,CANONICAL,0x08E04928,5,TRAINER_BATTLE_REMATCH,SINGLE,PARTY_TOHOKU_REF_0531,AI_FULL_SMART,Z_MOVE,5,ITEM_KEY_WATERIUM_Z,TPL_S5_BLACKBELT,FLAG_TRAINER_V5_TOHOKU_REF_0531_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0531,REWARD_TOHOKU_REF_0531,ENC_TOHOKU_REF_0531
ENC_TOHOKU_REF_0532,392,392,392,ARCHIVE,ARCHIVE_REMATCH_0048,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0532,AI_SEMI_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0532,FLAG_ARCHIVE_REMATCH_0048_DEFEATED,ARCHIVE_REMATCH_AVAILABLE && ARCHIVE_ENTRY_0048_UNLOCKED && (PRESERVE_EXISTING_SCRIPT_CONDITION),DIALOGUE_TOHOKU_REF_0532,REWARD_TOHOKU_REF_0532,ENC_TOHOKU_REF_0533
ENC_TOHOKU_REF_0533,1231,392,1231,CANONICAL,0x0875F540,2,TRAINER_BATTLE_CONTINUE_SCRIPT,SINGLE,PARTY_TOHOKU_REF_0533,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0533,FLAG_TRAINER_V5_TOHOKU_REF_0533_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0533,REWARD_TOHOKU_REF_0533,ENC_TOHOKU_REF_0533
ENC_TOHOKU_REF_0534,393,393,393,CANONICAL,0x087F65A0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0534,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0534_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0534,REWARD_TOHOKU_REF_0534,ENC_TOHOKU_REF_0534
ENC_TOHOKU_REF_0535,394,394,394,CANONICAL,0x087F65E0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0535,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0535_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0535,REWARD_TOHOKU_REF_0535,ENC_TOHOKU_REF_0535
ENC_TOHOKU_REF_0536,395,395,395,CANONICAL,0x087F6580,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0536,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0536_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0536,REWARD_TOHOKU_REF_0536,ENC_TOHOKU_REF_0536
ENC_TOHOKU_REF_0537,396,396,396,CANONICAL,0x087F65C0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0537,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0537_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0537,REWARD_TOHOKU_REF_0537,ENC_TOHOKU_REF_0537
ENC_TOHOKU_REF_0538,397,397,397,CANONICAL,0x087F6620,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0538,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0538_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0538,REWARD_TOHOKU_REF_0538,ENC_TOHOKU_REF_0538
ENC_TOHOKU_REF_0539,398,398,398,CANONICAL,0x087F6660,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0539,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0539_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0539,REWARD_TOHOKU_REF_0539,ENC_TOHOKU_REF_0539
ENC_TOHOKU_REF_0540,399,399,399,CANONICAL,0x087F66A0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0540,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0540_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0540,REWARD_TOHOKU_REF_0540,ENC_TOHOKU_REF_0540
ENC_TOHOKU_REF_0541,4,4,4,CANONICAL,0x086B50A1,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0541,AI_SEMI_SMART,NONE,0,ITEM_KEY_NONE,TPL_S2_DH_GRUNT,FLAG_TRAINER_V5_TOHOKU_REF_0541_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0541,REWARD_TOHOKU_REF_0541,ENC_TOHOKU_REF_0541
ENC_TOHOKU_REF_0542,40,40,40,CANONICAL,0x08683FB5,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0542,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S5_ACE_TERA,FLAG_TRAINER_V5_TOHOKU_REF_0542_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0542,REWARD_TOHOKU_REF_0542,ENC_TOHOKU_REF_0542
ENC_TOHOKU_REF_0543,400,400,400,CANONICAL,0x087F6680,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0543,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0543_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0543,REWARD_TOHOKU_REF_0543,ENC_TOHOKU_REF_0543
ENC_TOHOKU_REF_0544,401,401,401,CANONICAL,0x0817E445,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0544,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0544,FLAG_TRAINER_V5_TOHOKU_REF_0544_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0544,REWARD_TOHOKU_REF_0544,ENC_TOHOKU_REF_0544
ENC_TOHOKU_REF_0545,1232,401,1232,ARCHIVE,ARCHIVE_REMATCH_0049,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0545,AI_SEMI_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0545,FLAG_ARCHIVE_REMATCH_0049_DEFEATED,ARCHIVE_REMATCH_AVAILABLE && ARCHIVE_ENTRY_0049_UNLOCKED && (PRESERVE_EXISTING_SCRIPT_CONDITION),DIALOGUE_TOHOKU_REF_0545,REWARD_TOHOKU_REF_0545,ENC_TOHOKU_REF_0544
ENC_TOHOKU_REF_0546,402,402,402,CANONICAL,0x081860FC,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0546,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0546,FLAG_TRAINER_V5_TOHOKU_REF_0546_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0546,REWARD_TOHOKU_REF_0546,ENC_TOHOKU_REF_0546
ENC_TOHOKU_REF_0547,1233,402,1233,ARCHIVE,ARCHIVE_REMATCH_0050,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0547,AI_SEMI_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0547,FLAG_ARCHIVE_REMATCH_0050_DEFEATED,ARCHIVE_REMATCH_AVAILABLE && ARCHIVE_ENTRY_0050_UNLOCKED && (PRESERVE_EXISTING_SCRIPT_CONDITION),DIALOGUE_TOHOKU_REF_0547,REWARD_TOHOKU_REF_0547,ENC_TOHOKU_REF_0546
ENC_TOHOKU_REF_0548,403,403,403,CANONICAL,0x087F6640,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0548,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S9_RANGER,FLAG_TRAINER_V5_TOHOKU_REF_0548_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0548,REWARD_TOHOKU_REF_0548,ENC_TOHOKU_REF_0548
ENC_TOHOKU_REF_0549,404,404,404,CANONICAL,0x087F66E0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0549,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0549_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0549,REWARD_TOHOKU_REF_0549,ENC_TOHOKU_REF_0549
ENC_TOHOKU_REF_0550,405,405,405,CANONICAL,0x087F6600,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0550,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0550_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0550,REWARD_TOHOKU_REF_0550,ENC_TOHOKU_REF_0550
ENC_TOHOKU_REF_0551,406,406,406,CANONICAL,0x087F66C0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0551,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0551_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0551,REWARD_TOHOKU_REF_0551,ENC_TOHOKU_REF_0551
ENC_TOHOKU_REF_0552,407,407,407,CANONICAL,0x087F6700,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0552,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0552_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0552,REWARD_TOHOKU_REF_0552,ENC_TOHOKU_REF_0552
ENC_TOHOKU_REF_0553,408,408,408,CANONICAL,0x087F6720,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0553,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0553_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0553,REWARD_TOHOKU_REF_0553,ENC_TOHOKU_REF_0553
ENC_TOHOKU_REF_0554,409,409,409,CANONICAL,0x087F67C0,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0554,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S8_DRAGON,FLAG_TRAINER_V5_TOHOKU_REF_0554_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0554,REWARD_TOHOKU_REF_0554,ENC_TOHOKU_REF_0554
ENC_TOHOKU_REF_0555,41,41,41,CANONICAL,0x08683FFA,0,TRAINER_BATTLE_SINGLE,SINGLE,PARTY_TOHOKU_REF_0555,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,TPL_S6_DH_ELITE,FLAG_TRAINER_V5_TOHOKU_REF_0555_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0555,REWARD_TOHOKU_REF_0555,ENC_TOHOKU_REF_0555
ENC_TOHOKU_REF_0556,410,410,410,CANONICAL,0x0816952E,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0556,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0556,FLAG_TRAINER_V5_TOHOKU_REF_0556_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0556,REWARD_TOHOKU_REF_0556,ENC_TOHOKU_REF_0556
ENC_TOHOKU_REF_0557,411,411,411,CANONICAL,0x081697E5,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0557,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0557,FLAG_TRAINER_V5_TOHOKU_REF_0557_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0557,REWARD_TOHOKU_REF_0557,ENC_TOHOKU_REF_0557
ENC_TOHOKU_REF_0558,412,412,412,CANONICAL,0x08169AEA,3,TRAINER_BATTLE_SINGLE_NO_INTRO_TEXT,SINGLE,PARTY_TOHOKU_REF_0558,AI_FULL_SMART,NONE,0,ITEM_KEY_NONE,INSTANCE::PARTY_TOHOKU_REF_0558,FLAG_TRAINER_V5_TOHOKU_REF_0558_DEFEATED,PRESERVE_EXISTING_SCRIPT_CONDITION,DIALOGUE_TOHOKU_REF_0558,REWARD_TOHOKU_REF_0558,ENC_TOHOKU_REF_0558
