ledger_bit_index,collection_key,species_key,canonical_id,display_name,target_status,completion_weight,migration_seed
349,COLLECTION_NATIONAL_0560,SPECIES_KEY_SCRAFTY,375,ズルズキン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
350,COLLECTION_NATIONAL_0225,SPECIES_KEY_DELIBIRD,376,デリバード,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
351,COLLECTION_NATIONAL_0558,SPECIES_KEY_CRUSTLE,377,イワパレス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
352,COLLECTION_NATIONAL_0597,SPECIES_KEY_FERROSEED,378,テッシード,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
353,COLLECTION_NATIONAL_0601,SPECIES_KEY_KLINKLANG,379,ギギギアル,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
354,COLLECTION_NATIONAL_0600,SPECIES_KEY_KLANG,380,ギギアル,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
355,COLLECTION_NATIONAL_0548,SPECIES_KEY_PETILIL,381,チュリネ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
356,COLLECTION_VEGA_0382,SPECIES_KEY_VEGA_382,382,キルギシア,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
357,COLLECTION_VEGA_0383,SPECIES_KEY_VEGA_383,383,シルドール,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
358,COLLECTION_VEGA_0384,SPECIES_KEY_VEGA_384,384,セルシィ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
359,COLLECTION_VEGA_0385,SPECIES_KEY_VEGA_385,385,テルテン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
360,COLLECTION_VEGA_0386,SPECIES_KEY_VEGA_386,386,ワークロ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
361,COLLECTION_VEGA_0387,SPECIES_KEY_VEGA_387,387,アリンセス,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
362,COLLECTION_VEGA_0388,SPECIES_KEY_VEGA_388,388,ティオルス,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
363,COLLECTION_VEGA_0389,SPECIES_KEY_VEGA_389,389,プテリクス,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
364,COLLECTION_VEGA_0390,SPECIES_KEY_VEGA_390,390,ティラノス,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
365,COLLECTION_VEGA_0391,SPECIES_KEY_VEGA_391,391,ブレイバー,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
366,COLLECTION_VEGA_0392,SPECIES_KEY_VEGA_392,392,ヤマネツ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
367,COLLECTION_VEGA_0393,SPECIES_KEY_VEGA_393,393,ヒササビ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
368,COLLECTION_VEGA_0394,SPECIES_KEY_VEGA_394,394,シャーモン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
369,COLLECTION_NATIONAL_0619,SPECIES_KEY_MIENFOO,395,コジョフー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
370,COLLECTION_NATIONAL_0620,SPECIES_KEY_MIENSHAO,396,コジョンド,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
371,COLLECTION_NATIONAL_0551,SPECIES_KEY_SANDILE,397,メグロコ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
372,COLLECTION_NATIONAL_0552,SPECIES_KEY_KROKOROK,398,ワルビル,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
373,COLLECTION_NATIONAL_0553,SPECIES_KEY_KROOKODILE,399,ワルビアル,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
374,COLLECTION_VEGA_0400,SPECIES_KEY_VEGA_400,400,ロイツァー,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
375,COLLECTION_VEGA_0401,SPECIES_KEY_VEGA_401,401,ガタノア,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
376,COLLECTION_VEGA_0402,SPECIES_KEY_VEGA_402,402,テツカブリ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
377,COLLECTION_NATIONAL_0485,SPECIES_KEY_HEATRAN,403,ヒードラン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
378,COLLECTION_NATIONAL_0489,SPECIES_KEY_PHIONE,404,フィオネ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
379,COLLECTION_NATIONAL_0490,SPECIES_KEY_MANAPHY,405,マナフィ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
380,COLLECTION_VEGA_0406,SPECIES_KEY_VEGA_406,406,オルディナ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
381,COLLECTION_NATIONAL_0380,SPECIES_KEY_LATIAS,407,ラティアス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
382,COLLECTION_NATIONAL_0381,SPECIES_KEY_LATIOS,408,ラティオス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
383,COLLECTION_VEGA_0409,SPECIES_KEY_VEGA_409,409,オルマリア,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
384,COLLECTION_VEGA_0410,SPECIES_KEY_VEGA_410,410,アスフィア,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
385,COLLECTION_NATIONAL_0604,SPECIES_KEY_EELEKTROSS,411,シビルドン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
386,COLLECTION_NATIONAL_0010,SPECIES_KEY_CATERPIE,412,キャタピー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
387,COLLECTION_NATIONAL_0011,SPECIES_KEY_METAPOD,413,トランセル,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
388,COLLECTION_NATIONAL_0012,SPECIES_KEY_BUTTERFREE,414,バタフリー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
389,COLLECTION_NATIONAL_0013,SPECIES_KEY_WEEDLE,415,ビードル,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
390,COLLECTION_NATIONAL_0014,SPECIES_KEY_KAKUNA,416,コクーン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
391,COLLECTION_NATIONAL_0015,SPECIES_KEY_BEEDRILL,417,スピアー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
392,COLLECTION_NATIONAL_0016,SPECIES_KEY_PIDGEY,418,ポッポ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
393,COLLECTION_NATIONAL_0017,SPECIES_KEY_PIDGEOTTO,419,ピジョン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
394,COLLECTION_NATIONAL_0018,SPECIES_KEY_PIDGEOT,420,ピジョット,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
395,COLLECTION_NATIONAL_0019,SPECIES_KEY_RATTATA,421,コラッタ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
396,COLLECTION_NATIONAL_0020,SPECIES_KEY_RATICATE,422,ラッタ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
397,COLLECTION_NATIONAL_0021,SPECIES_KEY_SPEAROW,423,オニスズメ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
398,COLLECTION_NATIONAL_0022,SPECIES_KEY_FEAROW,424,オニドリル,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
399,COLLECTION_NATIONAL_0035,SPECIES_KEY_CLEFAIRY,425,ピッピ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
400,COLLECTION_NATIONAL_0036,SPECIES_KEY_CLEFABLE,426,ピクシー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
401,COLLECTION_NATIONAL_0037,SPECIES_KEY_VULPIX,427,ロコン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
402,COLLECTION_NATIONAL_0038,SPECIES_KEY_NINETALES,428,キュウコン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
403,COLLECTION_NATIONAL_0039,SPECIES_KEY_JIGGLYPUFF,429,プリン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
404,COLLECTION_NATIONAL_0040,SPECIES_KEY_WIGGLYTUFF,430,プクリン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
405,COLLECTION_NATIONAL_0041,SPECIES_KEY_ZUBAT,431,ズバット,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
406,COLLECTION_NATIONAL_0042,SPECIES_KEY_GOLBAT,432,ゴルバット,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
407,COLLECTION_NATIONAL_0043,SPECIES_KEY_ODDISH,433,ナゾノクサ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
408,COLLECTION_NATIONAL_0044,SPECIES_KEY_GLOOM,434,クサイハナ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
409,COLLECTION_NATIONAL_0045,SPECIES_KEY_VILEPLUME,435,ラフレシア,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
410,COLLECTION_NATIONAL_0046,SPECIES_KEY_PARAS,436,パラス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
411,COLLECTION_NATIONAL_0047,SPECIES_KEY_PARASECT,437,パラセクト,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
412,COLLECTION_NATIONAL_0048,SPECIES_KEY_VENONAT,438,コンパン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
413,COLLECTION_NATIONAL_0049,SPECIES_KEY_VENOMOTH,439,モルフォン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
414,COLLECTION_NATIONAL_0052,SPECIES_KEY_MEOWTH,440,ニャース,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
415,COLLECTION_NATIONAL_0053,SPECIES_KEY_PERSIAN,441,ペルシアン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
416,COLLECTION_NATIONAL_0054,SPECIES_KEY_PSYDUCK,442,コダック,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
417,COLLECTION_NATIONAL_0055,SPECIES_KEY_GOLDUCK,443,ゴルダック,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
418,COLLECTION_NATIONAL_0056,SPECIES_KEY_MANKEY,444,マンキー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
419,COLLECTION_NATIONAL_0057,SPECIES_KEY_PRIMEAPE,445,オコリザル,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
420,COLLECTION_NATIONAL_0058,SPECIES_KEY_GROWLITHE,446,ガーディ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
421,COLLECTION_NATIONAL_0059,SPECIES_KEY_ARCANINE,447,ウインディ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
422,COLLECTION_NATIONAL_0060,SPECIES_KEY_POLIWAG,448,ニョロモ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
423,COLLECTION_NATIONAL_0061,SPECIES_KEY_POLIWHIRL,449,ニョロゾ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
424,COLLECTION_NATIONAL_0062,SPECIES_KEY_POLIWRATH,450,ニョロボン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
425,COLLECTION_NATIONAL_0063,SPECIES_KEY_ABRA,451,ケーシィ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
426,COLLECTION_NATIONAL_0064,SPECIES_KEY_KADABRA,452,ユンゲラー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
427,COLLECTION_NATIONAL_0065,SPECIES_KEY_ALAKAZAM,453,フーディン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
428,COLLECTION_NATIONAL_0066,SPECIES_KEY_MACHOP,454,ワンリキー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
429,COLLECTION_NATIONAL_0067,SPECIES_KEY_MACHOKE,455,ゴーリキー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
430,COLLECTION_NATIONAL_0068,SPECIES_KEY_MACHAMP,456,カイリキー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
431,COLLECTION_NATIONAL_0069,SPECIES_KEY_BELLSPROUT,457,マダツボミ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
432,COLLECTION_NATIONAL_0070,SPECIES_KEY_WEEPINBELL,458,ウツドン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
433,COLLECTION_NATIONAL_0071,SPECIES_KEY_VICTREEBEL,459,ウツボット,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
434,COLLECTION_NATIONAL_0077,SPECIES_KEY_PONYTA,460,ポニータ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
435,COLLECTION_NATIONAL_0078,SPECIES_KEY_RAPIDASH,461,ギャロップ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
436,COLLECTION_NATIONAL_0079,SPECIES_KEY_SLOWPOKE,462,ヤドン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
437,COLLECTION_NATIONAL_0080,SPECIES_KEY_SLOWBRO,463,ヤドラン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
438,COLLECTION_NATIONAL_0084,SPECIES_KEY_DODUO,464,ドードー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
439,COLLECTION_NATIONAL_0085,SPECIES_KEY_DODRIO,465,ドードリオ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
440,COLLECTION_NATIONAL_0086,SPECIES_KEY_SEEL,466,パウワウ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
441,COLLECTION_NATIONAL_0087,SPECIES_KEY_DEWGONG,467,ジュゴン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
442,COLLECTION_NATIONAL_0088,SPECIES_KEY_GRIMER,468,ベトベター,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
443,COLLECTION_NATIONAL_0089,SPECIES_KEY_MUK,469,ベトベトン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
444,COLLECTION_NATIONAL_0095,SPECIES_KEY_ONIX,470,イワーク,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
445,COLLECTION_NATIONAL_0096,SPECIES_KEY_DROWZEE,471,スリープ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
446,COLLECTION_NATIONAL_0097,SPECIES_KEY_HYPNO,472,スリーパー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
447,COLLECTION_NATIONAL_0104,SPECIES_KEY_CUBONE,473,カラカラ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
448,COLLECTION_NATIONAL_0105,SPECIES_KEY_MAROWAK,474,ガラガラ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
449,COLLECTION_NATIONAL_0114,SPECIES_KEY_TANGELA,475,モンジャラ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
450,COLLECTION_NATIONAL_0116,SPECIES_KEY_HORSEA,476,タッツー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
451,COLLECTION_NATIONAL_0117,SPECIES_KEY_SEADRA,477,シードラ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
452,COLLECTION_NATIONAL_0118,SPECIES_KEY_GOLDEEN,478,トサキント,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
453,COLLECTION_NATIONAL_0119,SPECIES_KEY_SEAKING,479,アズマオウ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
454,COLLECTION_NATIONAL_0122,SPECIES_KEY_MR_MIME,480,バリヤード,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
455,COLLECTION_NATIONAL_0129,SPECIES_KEY_MAGIKARP,481,コイキング,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
456,COLLECTION_NATIONAL_0130,SPECIES_KEY_GYARADOS,482,ギャラドス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
457,COLLECTION_NATIONAL_0133,SPECIES_KEY_EEVEE,483,イーブイ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
458,COLLECTION_NATIONAL_0134,SPECIES_KEY_VAPOREON,484,シャワーズ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
459,COLLECTION_NATIONAL_0135,SPECIES_KEY_JOLTEON,485,サンダース,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
460,COLLECTION_NATIONAL_0136,SPECIES_KEY_FLAREON,486,ブースター,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
461,COLLECTION_NATIONAL_0138,SPECIES_KEY_OMANYTE,487,オムナイト,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
462,COLLECTION_NATIONAL_0139,SPECIES_KEY_OMASTAR,488,オムスター,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
463,COLLECTION_NATIONAL_0140,SPECIES_KEY_KABUTO,489,カブト,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
464,COLLECTION_NATIONAL_0141,SPECIES_KEY_KABUTOPS,490,カブトプス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
465,COLLECTION_NATIONAL_0143,SPECIES_KEY_SNORLAX,491,カビゴン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
466,COLLECTION_NATIONAL_0147,SPECIES_KEY_DRATINI,492,ミニリュウ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
467,COLLECTION_NATIONAL_0148,SPECIES_KEY_DRAGONAIR,493,ハクリュー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
468,COLLECTION_NATIONAL_0149,SPECIES_KEY_DRAGONITE,494,カイリュー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
469,COLLECTION_NATIONAL_0152,SPECIES_KEY_CHIKORITA,495,チコリータ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
470,COLLECTION_NATIONAL_0153,SPECIES_KEY_BAYLEEF,496,ベイリーフ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
471,COLLECTION_NATIONAL_0154,SPECIES_KEY_MEGANIUM,497,メガニウム,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
472,COLLECTION_NATIONAL_0155,SPECIES_KEY_CYNDAQUIL,498,ヒノアラシ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
473,COLLECTION_NATIONAL_0156,SPECIES_KEY_QUILAVA,499,マグマラシ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
474,COLLECTION_NATIONAL_0157,SPECIES_KEY_TYPHLOSION,500,バクフーン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
475,COLLECTION_NATIONAL_0158,SPECIES_KEY_TOTODILE,501,ワニノコ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
476,COLLECTION_NATIONAL_0159,SPECIES_KEY_CROCONAW,502,アリゲイツ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
477,COLLECTION_NATIONAL_0160,SPECIES_KEY_FERALIGATR,503,オーダイル,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
478,COLLECTION_NATIONAL_0161,SPECIES_KEY_SENTRET,504,オタチ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
479,COLLECTION_NATIONAL_0162,SPECIES_KEY_FURRET,505,オオタチ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
480,COLLECTION_NATIONAL_0169,SPECIES_KEY_CROBAT,506,クロバット,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
481,COLLECTION_NATIONAL_0170,SPECIES_KEY_CHINCHOU,507,チョンチー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
482,COLLECTION_NATIONAL_0171,SPECIES_KEY_LANTURN,508,ランターン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
483,COLLECTION_NATIONAL_0173,SPECIES_KEY_CLEFFA,509,ピィ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
484,COLLECTION_NATIONAL_0174,SPECIES_KEY_IGGLYBUFF,510,ププリン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
485,COLLECTION_NATIONAL_0177,SPECIES_KEY_NATU,511,ネイティ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
486,COLLECTION_NATIONAL_0178,SPECIES_KEY_XATU,512,ネイティオ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
487,COLLECTION_NATIONAL_0179,SPECIES_KEY_MAREEP,513,メリープ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
488,COLLECTION_NATIONAL_0180,SPECIES_KEY_FLAAFFY,514,モココ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
489,COLLECTION_NATIONAL_0181,SPECIES_KEY_AMPHAROS,515,デンリュウ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
490,COLLECTION_NATIONAL_0182,SPECIES_KEY_BELLOSSOM,516,キレイハナ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
491,COLLECTION_NATIONAL_0183,SPECIES_KEY_MARILL,517,マリル,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
492,COLLECTION_NATIONAL_0184,SPECIES_KEY_AZUMARILL,518,マリルリ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
493,COLLECTION_NATIONAL_0185,SPECIES_KEY_SUDOWOODO,519,ウソッキー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
494,COLLECTION_NATIONAL_0186,SPECIES_KEY_POLITOED,520,ニョロトノ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
495,COLLECTION_NATIONAL_0187,SPECIES_KEY_HOPPIP,521,ハネッコ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
496,COLLECTION_NATIONAL_0188,SPECIES_KEY_SKIPLOOM,522,ポポッコ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
497,COLLECTION_NATIONAL_0189,SPECIES_KEY_JUMPLUFF,523,ワタッコ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
498,COLLECTION_NATIONAL_0190,SPECIES_KEY_AIPOM,524,エイパム,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
499,COLLECTION_NATIONAL_0191,SPECIES_KEY_SUNKERN,525,ヒマナッツ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
500,COLLECTION_NATIONAL_0192,SPECIES_KEY_SUNFLORA,526,キマワリ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
501,COLLECTION_NATIONAL_0193,SPECIES_KEY_YANMA,527,ヤンヤンマ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
502,COLLECTION_NATIONAL_0194,SPECIES_KEY_WOOPER,528,ウパー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
503,COLLECTION_NATIONAL_0195,SPECIES_KEY_QUAGSIRE,529,ヌオー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
504,COLLECTION_NATIONAL_0196,SPECIES_KEY_ESPEON,530,エーフィ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
505,COLLECTION_NATIONAL_0197,SPECIES_KEY_UMBREON,531,ブラッキー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
506,COLLECTION_NATIONAL_0199,SPECIES_KEY_SLOWKING,532,ヤドキング,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
507,COLLECTION_NATIONAL_0200,SPECIES_KEY_MISDREAVUS,533,ムウマ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
508,COLLECTION_NATIONAL_0202,SPECIES_KEY_WOBBUFFET,534,ソーナンス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
509,COLLECTION_NATIONAL_0207,SPECIES_KEY_GLIGAR,535,グライガー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
510,COLLECTION_NATIONAL_0208,SPECIES_KEY_STEELIX,536,ハガネール,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
511,COLLECTION_NATIONAL_0209,SPECIES_KEY_SNUBBULL,537,ブルー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
512,COLLECTION_NATIONAL_0210,SPECIES_KEY_GRANBULL,538,グランブル,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
513,COLLECTION_NATIONAL_0211,SPECIES_KEY_QWILFISH,539,ハリーセン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
514,COLLECTION_NATIONAL_0214,SPECIES_KEY_HERACROSS,540,ヘラクロス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
515,COLLECTION_NATIONAL_0216,SPECIES_KEY_TEDDIURSA,541,ヒメグマ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
516,COLLECTION_NATIONAL_0217,SPECIES_KEY_URSARING,542,リングマ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
517,COLLECTION_NATIONAL_0218,SPECIES_KEY_SLUGMA,543,マグマッグ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
518,COLLECTION_NATIONAL_0219,SPECIES_KEY_MAGCARGO,544,マグカルゴ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
519,COLLECTION_NATIONAL_0222,SPECIES_KEY_CORSOLA,545,サニーゴ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
520,COLLECTION_NATIONAL_0226,SPECIES_KEY_MANTINE,546,マンタイン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
521,COLLECTION_NATIONAL_0230,SPECIES_KEY_KINGDRA,547,キングドラ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
522,COLLECTION_NATIONAL_0231,SPECIES_KEY_PHANPY,548,ゴマゾウ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
523,COLLECTION_NATIONAL_0232,SPECIES_KEY_DONPHAN,549,ドンファン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
524,COLLECTION_NATIONAL_0234,SPECIES_KEY_STANTLER,550,オドシシ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
525,COLLECTION_NATIONAL_0235,SPECIES_KEY_SMEARGLE,551,ドーブル,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
526,COLLECTION_NATIONAL_0251,SPECIES_KEY_CELEBI,552,セレビィ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
527,COLLECTION_NATIONAL_0252,SPECIES_KEY_TREECKO,553,キモリ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
528,COLLECTION_NATIONAL_0253,SPECIES_KEY_GROVYLE,554,ジュプトル,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
529,COLLECTION_NATIONAL_0254,SPECIES_KEY_SCEPTILE,555,ジュカイン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
