row_key,receiver_species_id,hatch_species_id,move_id,source_row_sha256,disposition,hatch_selected_direct_egg_membership,direct_grant,shared_grant,owner_overlay_grant,grant_on_evolution,existing_move_carry_policy_changed,acquisition_impossible_claimed,runtime_applied
SPECIES_KEY_VEGA_180:egg:4:14:14:0:13,180,179,38,bc9094b4864a365d1c64b6ad5f1e40f401c3cd5c8431b11a275e7ff67457ad38,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_180:egg:4:15:15:0:14,180,179,270,f6d865114974c47d6d6fda7bb9acce89ca52b3f43e82fbd5e06367b74ea56165,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_180:egg:4:16:16:0:15,180,179,272,95815551ec87b2080fc94b6c3de8b1bd059b75505f1ce3f2dc4a9268a5f0d2e7,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_180:egg:4:17:17:0:16,180,179,241,cec2e332e66e2697c1c8bb68ef28e14f14645a794d17a8abafd67985ced3bf7e,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_180:egg:4:18:18:0:17,180,179,252,46ddd8d8931a23bf9d22b4644f08a5d9c9faf5e6c62bfb23123ff91ead2bd76a,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_180:egg:4:19:19:0:18,180,179,274,4b588dff87157af70f0c104ef12e340ce19a3e4ccf6e9f1145ae6472674a4b03,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_180:egg:4:20:20:0:19,180,179,63,7c69bec116c3d6af9dadf21d1fbdfbe7ebee838b0b1b143116fcdd9c9ad0234c,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_180:egg:4:21:21:0:20,180,179,112,386c299bb1b84a3c979061e75d5823d850e0ff9b203230b89d7df2499b3284e0,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_180:egg:4:22:22:0:21,180,179,158,228b4aeb78f02951c87526e16f47d8aa287595104cf1d6f034b3c9426988d7f9,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_180:egg:4:23:23:0:22,180,179,286,c59c8abf2e4b1c0a1d2eef54942cd868225061c0280a21bb471d9903a51d9d4c,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_180:egg:4:24:24:0:23,180,179,7,e153e897368069f240bac226a2c91eb82b5042c9745830f5e281b33f7259dcda,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_180:egg:4:25:25:0:24,180,179,182,5698de321cdafe4cc90da417d2ecdfe34e3acf210df5c71e6de7c2e98138a487,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_180:egg:4:26:26:0:25,180,179,213,becffb44f382038f655b3f654ddff7c46e9367c1f1a6d52c138c1acddf4a593b,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_180:egg:4:27:27:0:26,180,179,218,72d2861110b1808c05e3f65771f568f322d39fd2be4b375f9ebacc6b45ba4649,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_180:egg:4:28:28:0:27,180,179,8,bfd3c0264e086a8d2d2dc482319c13d17b7c9063d21378f3daf727699a6f7d35,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:1:1:0:0,182,181,240,369a54dd5c8c5b504b4c8c1f66caec6d43808bf4d21537e38c8e47a7cfad8d76,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:2:2:0:1,182,181,162,97cd812ce6bb1cb06fdafa55fa536bdf654108e7608dc4417875ae7e586c84d2,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:3:3:0:2,182,181,180,539fcdfda71b9701b64c638de5d08390b89ef414d5bb72429b932b8f50913d60,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:4:4:0:3,182,181,216,e2775e9368d11f5d04905f7c948f640413547b7471d9197aa7a9e4c0eb6afe7f,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:5:5:0:4,182,181,9,f524ae32bb420e7c0c42bab11bc574ecc64534086efe18becc5b4e3c0ee26d4e,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:6:6:0:5,182,181,321,c8aab03b48b4856e8af54aef5907f06e14e25c8da639528c588169771628fa21,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:7:7:0:6,182,181,470,c725cb24b666216e551f0c6cb108ecc8d82432a86c18dc77de5438924f1dfaf2,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:8:8:0:7,182,181,238,940ccf403c0f4aa970f5416a2e01cf672f8d1e4143241a145e3466220dfe2c23,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:9:9:0:8,182,181,244,87b2a1acd06e1829645c4a3a1b1633bc4e24fbca87fc76ea1672a61176c86bd6,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:10:10:0:9,182,181,175,bb88c9f209fe32973afeb3758f0a203befc1e87d1bcc5d883a292f1b0c7db22b,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:11:11:0:10,182,181,38,5ea30657b355b648e70c8ebbc960b901156df2cda96493819db959cb006cce24,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:12:12:0:11,182,181,270,e97265f709cef4f89ae776da0495805c501e4a2abb8561abe58fdc827b2dbe94,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:13:13:0:12,182,181,335,ef215f6f799a3a3f8585a6ffbca4887a6215e08de4d136e3431f888c5eeadaa3,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:14:14:0:13,182,181,241,ed06fdfe58cbcd3bd5e74587b28397bdf0b7f6e51ad3ec43df9450b0ddf68109,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:15:15:0:14,182,181,252,49cdda4159c8ada15602a4b41b66df7b4ad9d3a2d297f44c84e64da0b2772faa,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:16:16:0:15,182,181,274,7b16f47b46d6566944635cf3f4e4fa12e3b3f53f512c609285f4d0169cb68cdd,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:17:17:0:16,182,181,509,d2281512c98f60513aa5fd259cf000fcdb05828a2f6d1fc80d4816a915ba8961,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:18:18:0:17,182,181,174,f308a5649733bc0399c490b2d11abf3e12f12af7191731da3ef1d517cca5f23d,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:19:19:0:18,182,181,63,4b97300c1cbcde89480cdcce0cb01fafe41506b62e37e86d53b0849cc0d6dfa5,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:20:20:0:19,182,181,158,eaac124e7727cd0aa81b5b9d7395be06474126545161b0d7071813e479cdcd95,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:21:21:0:20,182,181,474,9f89cc80260d589779b80f998cb282e1331e5c8852f44efe9b6539b41b6949be,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:22:22:0:21,182,181,251,0ad399a9d37704ad538b3528e9f1a56d9c12a69e70248a70e8609dc6be8be284,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:23:23:0:22,182,181,7,41c0cad64c00e4aa0a985df28c5acc7315b2a12b5fadd2958f09a181778a02a6,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:24:24:0:23,182,181,182,8bf2739c840925914ce9626a92b3c2781bc5c59933404bda842cc513eeedf388,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:25:25:0:24,182,181,347,60f022048c51fcec6d8d0cc4b33bcf3a6f15926598e610d1f273de0ae652a53a,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:26:26:0:25,182,181,213,497920927fc5da2d87d7b1cd8280bc55f623205cea93c908f8193e8b6e52ddf6,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:27:27:0:26,182,181,218,6530a94b50aaf75abaa860904bfbf22d0a7bda390a1d5a9db0f1b8ab1e87e483,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:28:28:0:27,182,181,289,3c607c5c2f133ba1e1cf0f94a189f634e201137c68b3b4820afd2e5d69977bbd,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_182:egg:4:29:29:0:28,182,181,8,3d25afc1355ed62cfce4caf4d57665e8a7f3af4f61ebd15a82f5521f06358c25,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:1:1:0:0,186,184,171,e53ebfa973ad68dabd8d7e204ef67622dc7013917147680a4d820d0aaeef44ed,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:2:2:0:1,186,184,240,c8eaa9cf90299a2b23ea76559b19f391677c305b10b8b1aebbba0f5ef6697bd0,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:3:3:0:2,186,184,258,751b8764e0064b306f509f61c534b38ec44173de7f196275503b399266f08faf,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:4:4:0:3,186,184,227,1beced9ba1214e57fa867037dc378dae5439863c798b5b8abdaffacb347d9171,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:5:5:0:4,186,184,259,38cc538d7e2a6218c3934ab3e9d0720813e51a03081896536cbe242ec0568798,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:6:6:0:5,186,184,149,66eadc848ad6c634a06252f34c79965a369db856a224dc6af643d26095bd7b6a,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:7:7:0:6,186,184,461,ea0f205814779b4f20fd099b9f9636fdd471d6a129bee0bdd095996a3fa1be9b,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:8:8:0:7,186,184,244,0a383150288f59c03e8a36ed5f043d633145eb4ae8f3422a0b9da1a0f69d4415,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:9:9:0:8,186,184,395,e8ca66e1d3a5e4cac8fe2482787891d601d621076dee254ff79d7fe1b02534dc,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:10:10:0:9,186,184,285,4c41a5d1b8bc7be32681f914bf31035a69bf2900459d4985261f116e805b4bee,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:11:11:0:10,186,184,271,3157a9bf81cd63aa4eeea32ad2a2b73a89e732647483e6cbc36de68772110ce7,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:12:12:0:11,186,184,272,2aa6491778178f734329a5389247e731ad3894e6d5c175c89c11f9c085c826f8,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:13:13:0:12,186,184,273,aff30d97a16934ad67c64a9fe23c65e001398b3a47353461bf05ebfeedc89ce8,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:14:14:0:13,186,184,252,82c93e000574a9ef3afd12b71312ecbd65668318f4733d8c03d683d6efebd8c2,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:15:15:0:14,186,184,113,79cbadae1b2fcc4f7e45556cbd568dc6ff1e953013166ddeebc36fea576aacc5,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:16:16:0:15,186,184,352,ae74b5a682a63d3d1481ebc596effa0ea874a1f3f51c6c5d98cd0bbd006c8934,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:17:17:0:16,186,184,462,a79710407f113dc2d950df3ace95a1cfc4ec0d134541c40a3adad4bf0bac5e37,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:18:18:0:17,186,184,213,b99838f4d31c2c71c893e4bfe9b6072d16f81a666e017011d1c6ec8c0c716a06,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:19:19:0:18,186,184,347,4d4cb865becad16a5c94c85a6b68581600874d0f9d20dd91bc581a331f65554a,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:20:20:0:19,186,184,102,fde98cced74dcb1c9507d35ef923fd979181383456edb0460c3b9c6c89622a8d,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:21:21:0:20,186,184,118,da73e7b7a0bdcbea74bfdc01a41bac46decb895db38d87835a0b5045f9faca8a,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:22:22:0:21,186,184,96,0fb0699952f176e46823776d93593c9a1847a28fbbb1708cde23334f068bd32e,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:23:23:0:22,186,184,115,4c5e6c4fc652789b6359cbcd77f046b498ddd3c062f42aaaecad4b44a055f1b0,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:24:24:0:23,186,184,8,98cafbe4da67ffe8a9f0f6d2b5037c8335322a99cb0923e5d78dfbb2d5ad0f62,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:25:25:0:24,186,184,58,7c20b812b25964e47895efd5a75ca281123ba9b41df71d64addb01fa364788ab,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_186:egg:4:26:26:0:25,186,184,387,f80fecef37e694a436c14101b755b2a2c7a65ebb0d7bf9d50e3193de7f8f28ac,HISTORICAL_HATCH_REFERENCE_NO_NEW_GRANT,False,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:1:1:0:0,188,187,362,b4197a4620dd786fd6d9d102af7bda6f1838693a98aa8eba4a5a5a5b7fac09a7,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:2:2:0:1,188,187,448,0b2641048d81cd7b6a35246756a6750c0540a7b4bf919fb05bcca9e1e45feced,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:3:3:0:2,188,187,91,e5c67856e528b0846e517791c4fcba945e752053c2292bea332e295588db6238,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:4:4:0:3,188,187,240,e0a58b119ac243585d43ae42cf7133e35ee43af6d8e89eafc8370c895fffadf2,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:5:5:0:4,188,187,227,63fb7db7b76edf0a88309a214aa03f31164587137f7dc9cdd1417255843b1544,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:6:6:0:5,188,187,207,f7683cd229e729f749d5b12b831816b67bf59b3e5b3a390161ad67934a7943b9,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:7:7:0:6,188,187,173,a719fc80eee380752f8e3d6cdfc14642525d604741af072ee8b6f0f021458d42,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:8:8:0:7,188,187,216,052086060d174697d44cd799f284ca013b990a47057ad88881f19443ffc1b0b6,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:9:9:0:8,188,187,44,6b7bcfe47f4265a6fa37396227e6417fd4071a5d2c419032fd4e4b9189a1ccfa,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:10:10:0:9,188,187,9,ca578990d82e8c892a6a9538d8447e3addce3a577eaa3c2440dc1933a8e8638b,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:11:11:0:10,188,187,283,8387c8ef16a02ac49b3cfa68cb5c6f2a2b40cec024b3607b2f21111b24564873,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:12:12:0:11,188,187,266,5e7dc2c2665c8eb5a15b909aa19ac80061a0427c9990b01b9710beef9ad676aa,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:13:13:0:12,188,187,38,b89cf60ad0b75892d1c383d25577876274a78490f2a8e274810d1a5b5182974a,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:14:14:0:13,188,187,336,64ec660d6a40c029818972d27d2b90b87e4e444d3991d8583bf1018cef3fad1c,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:15:15:0:14,188,187,271,214cf7292d1f6ecccafad0fea835990577b00e8643c82156721529fd6bd853be,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:16:16:0:15,188,187,379,023a6deb1fb329a59b4b7082dd257c509d295f90099de63615e844c0497201b2,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:17:17:0:16,188,187,189,e16e1e0265ced45986bccbd8e60c3f993a661bc8da0e0596b9a7ee82106ca1f0,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:18:18:0:17,188,187,241,cdc157f1fc505458822d05001aa314b571b9c9d6cb08e1069edb6dfa1c7f6b5d,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:19:19:0:18,188,187,214,b73ec8b42cbbf4add64722f306b71765292834ca5c98ea9b2c48b3e5565e65b8,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:20:20:0:19,188,187,156,88f5620f292e96cd938b88cd3561073ba27632861338fe680341a360ea587376,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:21:21:0:20,188,187,63,f05bbfbed491fccaf1c00e843925954cb28f445a8c6fe0324ebdcd2417fc01f3,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:22:22:0:21,188,187,46,e0a8d901ee84f52843938c83f812562a0ac324c1a1f5947cb1658603d58685a1,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:23:23:0:22,188,187,7,d5c6ca67e103dc41d25b0450ff9836fd2e785a9e554a867e16efddcd6080df26,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:24:24:0:23,188,187,429,ca4b3f21ca325c12fd7fc988102e931842ae3adac07e82c53c0b42b8390bad16,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:25:25:0:24,188,187,218,4a7c19c8d5ce48703534526bfcbff6a3ae8dc06cd60be51a8328fc95485a9603,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:26:26:0:25,188,187,118,5a7c484fccd39a3c58720a49c60a641fb945be02817262a2c35f141479bcf48e,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_188:egg:4:27:27:0:26,188,187,8,de7f8989726db66d5820da2e1d46317125bfb3ea9e015ed1f49950f2e0720cc2,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_189:egg:4:1:1:0:0,189,187,362,d512f4b382968ce4b19dcddd7c96a183578a4338d92a0f0c92587f061fea702c,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_189:egg:4:2:2:0:1,189,187,448,3bfaa00ee0a53501f07611d0e6bea7e9016c19273854e64745783359fdb8840a,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_189:egg:4:3:3:0:2,189,187,91,76af2f3c3722f15b453bacec85a6ef9c2c43d0205ea0f09bca4aa0f9ddb04060,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_189:egg:4:4:4:0:3,189,187,240,484049bf75832273f37f42ac92d2068a5f13a9d3ea5c583e5459457d1083564b,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_189:egg:4:5:5:0:4,189,187,227,68ceeac865ccfc0f05ba9b9a2d9eed2d1b2f9f2d035736eed5a7fc505a1b562c,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_189:egg:4:6:6:0:5,189,187,207,14ddec105ec125ea4de0b9c1a3eb5727292e772f5e7a26bd2c5484c30c61de61,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_189:egg:4:7:7:0:6,189,187,173,bf17e56631da36b032f67b2b0df44f9a350f556540c1e3aa4f9e795626fef477,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_189:egg:4:8:8:0:7,189,187,216,677fc18e068c92651b7f36923d79d720607b0fcbb4f7a40b7708fb02987002a3,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_189:egg:4:9:9:0:8,189,187,44,4cfa5d1a265f4b8651f5019d9d7c709c772ecd50320136fee917bb18815c2bcb,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_189:egg:4:10:10:0:9,189,187,9,2b37f22389c559447be7ae4ca527905ea6b62cf684198174d4a609be29e0b05c,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_189:egg:4:11:11:0:10,189,187,283,08f4fa795d836a1b439a6b7c3194d56b52bd83cfed45ec2f349e15e0aa99aace,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
